symbol,id,date,jdate,min,max,yesterday,first,close,last,trades_count,volume,value,ret,cumprod,adj_price
اهرم,17914401175772326,20240306,14021216,21640.0,22280.0,21890.0,21980.0,21920.0,22010.0,11712.0,146839692.0,3218128654140.0,1.0013704888076747,2.1246231155778905,21919.99999999999
اهرم,17914401175772326,20240309,14021219,21710.0,22340.0,21920.0,22100.0,22000.0,21810.0,11994.0,132424948.0,2913162857740.0,1.0036496350364963,2.1217153284671544,21999.99999999999
اهرم,17914401175772326,20240310,14021220,21660.0,22200.0,22000.0,21900.0,21910.0,21860.0,10720.0,136702375.0,2995594402150.0,0.9959090909090909,2.114000000000001,21909.999999999985
اهرم,17914401175772326,20240311,14021221,21760.0,22390.0,21910.0,21830.0,22190.0,22270.0,15746.0,183367823.0,4068596613770.0,1.012779552715655,2.122683706070289,22189.999999999985
اهرم,17914401175772326,20240312,14021222,21650.0,22380.0,22190.0,22300.0,22030.0,21740.0,13634.0,145748839.0,3210879853360.0,0.992789544840018,2.0958990536277615,22029.999999999985
اهرم,17914401175772326,20240313,14021223,21000.0,21920.0,22030.0,21780.0,21390.0,21060.0,17709.0,158132155.0,3383057527820.0,0.9709487063095779,2.111121198365866,21389.99999999998
اهرم,17914401175772326,20240316,14021226,20940.0,21270.0,21390.0,21120.0,21070.0,21000.0,13178.0,142751256.0,3007135860120.0,0.9850397381954185,2.174287050023377,21069.999999999985
اهرم,17914401175772326,20240317,14021227,21100.0,21480.0,21070.0,21150.0,21300.0,21470.0,12503.0,190080822.0,4049515632010.0,1.0109159943046986,2.2073089700996693,21299.999999999985
اهرم,17914401175772326,20240318,14021228,21460.0,22240.0,21300.0,21570.0,21900.0,22170.0,14731.0,200327691.0,4386353413920.0,1.028169014084507,2.1834741784037575,21899.999999999985
اهرم,17914401175772326,20240324,14030105,22390.0,23760.0,21900.0,22400.0,23060.0,23690.0,20096.0,232651863.0,5363909431820.0,1.0529680365296803,2.1236529680365313,23059.99999999998
اهرم,17914401175772326,20240325,14030106,22830.0,23930.0,23060.0,23800.0,23250.0,23080.0,20504.0,219369598.0,5101242046200.0,1.0082393755420642,2.016825672159585,23249.99999999998
اهرم,17914401175772326,20240326,14030107,22890.0,23260.0,23250.0,23050.0,23080.0,23060.0,10572.0,121410278.0,2802015852450.0,0.9926881720430107,2.000344086021507,23079.99999999998
اهرم,17914401175772326,20240327,14030108,23050.0,23390.0,23080.0,23050.0,23180.0,23150.0,10081.0,110440518.0,2560482735000.0,1.0043327556325823,2.015077989601388,23179.999999999978
اهرم,17914401175772326,20240330,14030111,22910.0,23360.0,23180.0,23180.0,23170.0,23340.0,10183.0,106010842.0,2455758798720.0,0.9995685936151855,2.0063848144952563,23169.999999999975
اهرم,17914401175772326,20240402,14030114,22050.0,22750.0,23170.0,22210.0,22480.0,22700.0,14417.0,176635914.0,3969942799670.0,0.9702201122140699,2.007250755287011,22479.999999999978
اهرم,17914401175772326,20240403,14030115,22580.0,23040.0,22480.0,22720.0,22780.0,22870.0,10945.0,137549703.0,3133961562450.0,1.0133451957295374,2.068861209964415,22779.999999999978
اهرم,17914401175772326,20240406,14030118,21800.0,23110.0,22780.0,22960.0,22370.0,21970.0,17070.0,224294041.0,5016872537500.0,0.982001755926251,2.0416154521510115,22369.999999999978
اهرم,17914401175772326,20240407,14030119,22060.0,22690.0,22370.0,22190.0,22390.0,22650.0,13121.0,182092901.0,4076524096000.0,1.0008940545373268,2.079034421099689,22389.99999999998
اهرم,17914401175772326,20240408,14030120,22550.0,22990.0,22390.0,22780.0,22780.0,22650.0,9641.0,153527289.0,3497727222620.0,1.017418490397499,2.077177311299689,22779.999999999985
اهرم,17914401175772326,20240409,14030121,22520.0,22970.0,22780.0,22650.0,22710.0,22540.0,9828.0,126709433.0,2877733368670.0,0.9969271290605795,2.041615452151011,22709.999999999985
اهرم,17914401175772326,20240413,14030125,20950.0,22070.0,22710.0,22070.0,21340.0,21460.0,16778.0,212633786.0,4537281429560.0,0.9396741523557904,2.047908410391899,21339.99999999999
اهرم,17914401175772326,20240414,14030126,20920.0,21670.0,21340.0,20920.0,21060.0,21020.0,11943.0,240306042.0,5059734206020.0,0.9868791002811621,2.17938144329897,21059.999999999985
اهرم,17914401175772326,20240415,14030127,21480.0,21480.0,21060.0,21480.0,21480.0,21480.0,734.0,11052102.0,237399150960.0,1.01994301994302,2.208357075023743,21479.999999999985
اهرم,17914401175772326,20240416,14030128,21060.0,21680.0,21480.0,21100.0,21340.0,21550.0,13018.0,222782188.0,4753128636660.0,0.9934823091247672,2.165176908752329,21339.999999999985
اهرم,17914401175772326,20240417,14030129,21670.0,21760.0,21340.0,21760.0,21760.0,21760.0,5186.0,118791134.0,2584665265590.0,1.0196813495782568,2.1793814432989707,21759.99999999999
اهرم,17914401175772326,20240420,14030201,22800.0,23930.0,21760.0,22800.0,23530.0,23930.0,17217.0,294754845.0,6936868647120.0,1.0813419117647058,2.1373161764705895,23529.99999999999
اهرم,17914401175772326,20240421,14030202,23590.0,24480.0,23530.0,24100.0,23960.0,23600.0,23777.0,347261006.0,8322004081710.0,1.0182745431364215,1.976540586485339,23959.999999999985
اهرم,17914401175772326,20240422,14030203,23530.0,24150.0,23960.0,23610.0,23860.0,23670.0,14965.0,220233572.0,5254618543030.0,0.9958263772954925,1.9410684474123552,23859.999999999985
اهرم,17914401175772326,20240423,14030204,23520.0,23960.0,23860.0,23800.0,23690.0,23700.0,10833.0,158473606.0,3753670885870.0,0.9928751047778709,1.9492036881810575,23689.99999999998
اهرم,17914401175772326,20240424,14030205,23620.0,23980.0,23690.0,23850.0,23750.0,23800.0,14229.0,126939921.0,3015412122790.0,1.0025327142254115,1.96319121992402,23749.999999999978
اهرم,17914401175772326,20240427,14030208,23240.0,24110.0,23750.0,23950.0,23750.0,23360.0,12652.0,181196002.0,4303415227760.0,1.0,1.95823157894737,23749.999999999978
اهرم,17914401175772326,20240428,14030209,22900.0,23390.0,23750.0,23350.0,23080.0,23190.0,12088.0,148923214.0,3437132616020.0,0.9717894736842105,1.95823157894737,23079.99999999998
اهرم,17914401175772326,20240429,14030210,22830.0,23540.0,23080.0,23190.0,23190.0,22910.0,13472.0,180568640.0,4188214232720.0,1.0047660311958406,2.015077989601388,23189.999999999978
اهرم,17914401175772326,20240430,14030211,22750.0,23090.0,23190.0,23010.0,22920.0,22900.0,8474.0,99875152.0,2289241990290.0,0.9883570504527813,2.0055196205260906,22919.999999999978
اهرم,17914401175772326,20240501,14030212,22750.0,23290.0,22920.0,22960.0,23060.0,23290.0,8039.0,110567734.0,2549427912000.0,1.006108202443281,2.0291448516579424,23059.99999999998
اهرم,17914401175772326,20240505,14030216,22650.0,23440.0,23060.0,23410.0,23090.0,22800.0,9802.0,161764147.0,3734381434460.0,1.0013009540329576,2.016825672159585,23089.999999999985
اهرم,17914401175772326,20240506,14030217,22600.0,22920.0,23090.0,22780.0,22740.0,22760.0,10343.0,97682788.0,2221088954990.0,0.9848419229103508,2.0142052836725868,22739.99999999999
اهرم,17914401175772326,20240507,14030218,22430.0,22900.0,22740.0,22750.0,22610.0,22500.0,8273.0,96958676.0,2192524565170.0,0.9942832014072119,2.0452066842568173,22609.99999999999
اهرم,17914401175772326,20240508,14030219,22140.0,22550.0,22610.0,22550.0,22330.0,22250.0,8417.0,107936279.0,2409713835040.0,0.9876160990712074,2.056965944272447,22329.99999999999
اهرم,17914401175772326,20240511,14030222,21900.0,22460.0,22330.0,22280.0,22140.0,21910.0,9819.0,115015101.0,2545898903980.0,0.9914912673533364,2.0827586206896562,22139.99999999999
اهرم,17914401175772326,20240512,14030223,21580.0,22500.0,22140.0,22080.0,21980.0,21710.0,13455.0,155640763.0,3421602121990.0,0.992773261065944,2.100632339656731,21979.99999999999
اهرم,17914401175772326,20240513,14030224,21300.0,21950.0,21980.0,21790.0,21610.0,21850.0,13278.0,155156460.0,3353089743410.0,0.9831665150136488,2.115923566878982,21609.99999999999
اهرم,17914401175772326,20240514,14030225,21330.0,22070.0,21610.0,21860.0,21770.0,21360.0,10788.0,158389034.0,3448572670180.0,1.007403979639056,2.1521517815826017,21769.99999999999
اهرم,17914401175772326,20240515,14030226,21330.0,22030.0,21770.0,21490.0,21730.0,21810.0,16376.0,265061084.0,5760418676450.0,0.998162609095085,2.1363344051446957,21729.999999999985
اهرم,17914401175772326,20240518,14030229,20800.0,22110.0,21730.0,21970.0,21480.0,20880.0,17252.0,226615058.0,4867782747260.0,0.9884951679705476,2.1402669121030846,21479.999999999985
اهرم,17914401175772326,20240519,14030230,19890.0,20650.0,21480.0,20650.0,20270.0,20430.0,21280.0,277418841.0,5621991098330.0,0.9436685288640596,2.165176908752329,20269.99999999999
اهرم,17914401175772326,20240520,14030231,0.0,0.0,20270.0,0.0,20270.0,20430.0,0.0,0.0,0.0,1.0,2.2944252590034546,20269.99999999999
اهرم,17914401175772326,20240521,14030301,20060.0,20750.0,20270.0,20180.0,20460.0,20640.0,10908.0,153137110.0,3133181688450.0,1.0093734583127776,2.2944252590034546,20459.99999999999
اهرم,17914401175772326,20240525,14030305,19650.0,20700.0,20460.0,20640.0,19940.0,19650.0,15808.0,190015892.0,3789128767340.0,0.9745845552297165,2.2731182795698937,19939.99999999999
اهرم,17914401175772326,20240526,14030306,19150.0,19450.0,19940.0,19400.0,19180.0,19150.0,5801.0,114332995.0,2192888614210.0,0.9618856569709128,2.3323971915747252,19179.99999999999
اهرم,17914401175772326,20240527,14030307,18420.0,19560.0,19180.0,18570.0,18830.0,19380.0,17751.0,248255952.0,4674736061260.0,0.9817518248175182,2.4248175182481764,18829.99999999999
اهرم,17914401175772326,20240528,14030308,19450.0,19580.0,18830.0,19580.0,19560.0,19580.0,1866.0,35641680.0,697275912410.0,1.0387679235262879,2.4698884758364326,19559.99999999999
اهرم,17914401175772326,20240529,14030309,20100.0,20340.0,19560.0,20290.0,20320.0,20340.0,2571.0,76295582.0,1549975114380.0,1.0388548057259714,2.377709611451944,20319.99999999999
اهرم,17914401175772326,20240601,14030312,19700.0,20790.0,20320.0,20650.0,20140.0,19820.0,16849.0,204814864.0,4125546120670.0,0.9911417322834646,2.2887795275590563,20139.999999999993
اهرم,17914401175772326,20240602,14030313,19340.0,19900.0,20140.0,19800.0,19980.0,20520.0,13602.0,172616073.0,3449703476520.0,0.9920556107249255,2.309235352532275,19979.999999999993
اهرم,17914401175772326,20240605,14030316,19770.0,20580.0,19980.0,20550.0,20040.0,19850.0,9679.0,85433981.0,1712021370150.0,1.003003003003003,2.3277277277277286,20039.999999999993
اهرم,17914401175772326,20240608,14030319,19240.0,19840.0,20040.0,19840.0,19310.0,19240.0,8947.0,120054027.0,2318219277490.0,0.9635728542914171,2.320758483033933,19309.999999999993
اهرم,17914401175772326,20240609,14030320,18930.0,20080.0,19310.0,19240.0,19720.0,19900.0,11229.0,151429406.0,2986136240700.0,1.0212325220093217,2.4084930088037297,19719.999999999993
اهرم,17914401175772326,20240610,14030321,20200.0,20500.0,19720.0,20230.0,20470.0,20500.0,5359.0,108775800.0,2226406344440.0,1.0380324543610548,2.358417849898581,20469.999999999996
اهرم,17914401175772326,20240611,14030322,19860.0,20640.0,20470.0,20510.0,20190.0,19880.0,11951.0,158281852.0,3195960763750.0,0.9863214460185638,2.2720078163165613,20189.999999999993
اهرم,17914401175772326,20240612,14030323,19530.0,20080.0,20190.0,19870.0,19760.0,19550.0,10086.0,138562560.0,2737385949560.0,0.9787023278850916,2.3035165923724623,19759.999999999993
اهرم,17914401175772326,20240615,14030326,18970.0,19530.0,19760.0,19500.0,19110.0,18970.0,7085.0,110075549.0,2103059397680.0,0.9671052631578947,2.353643724696357,19109.999999999993
اهرم,17914401175772326,20240616,14030327,18370.0,19200.0,19110.0,18440.0,18770.0,18890.0,13835.0,212282977.0,3983955555590.0,0.9822082679225537,2.433699633699635,18769.99999999999
اهرم,17914401175772326,20240618,14030329,18830.0,19280.0,18770.0,19040.0,19030.0,19000.0,7929.0,104407819.0,1987200498040.0,1.0138518913159296,2.4777836973894525,19029.99999999999
اهرم,17914401175772326,20240619,14030330,19100.0,19790.0,19030.0,19140.0,19610.0,19790.0,9291.0,132183580.0,2591662501610.0,1.0304781923279034,2.443930635838152,19609.999999999985
اهرم,17914401175772326,20240622,14030402,19160.0,19810.0,19610.0,19750.0,19470.0,19340.0,9646.0,141517817.0,2755211611810.0,0.9928607853136155,2.3716471188169317,19469.999999999985
اهرم,17914401175772326,20240623,14030403,19190.0,19510.0,19470.0,19410.0,19360.0,19430.0,5890.0,80713826.0,1562833480850.0,0.9943502824858758,2.388700564971753,19359.99999999999
اهرم,17914401175772326,20240624,14030404,19550.0,20130.0,19360.0,19590.0,19970.0,20130.0,7968.0,142064398.0,2836791278680.0,1.03150826446281,2.4022727272727287,19969.99999999999
اهرم,17914401175772326,20240626,14030406,20280.0,20760.0,19970.0,20310.0,20680.0,20760.0,11539.0,204179598.0,4223246525500.0,1.0355533299949924,2.3288933400100165,20679.999999999985
اهرم,17914401175772326,20240629,14030409,19420.0,21020.0,20680.0,20790.0,20450.0,19900.0,12447.0,176019247.0,3600460996500.0,0.9888781431334622,2.2489361702127675,20449.999999999985
اهرم,17914401175772326,20240630,14030410,19280.0,19970.0,20450.0,19850.0,19570.0,19350.0,9426.0,120743088.0,2363110221610.0,0.9569682151589242,2.2742298288508573,19569.999999999985
اهرم,17914401175772326,20240701,14030411,19500.0,20040.0,19570.0,19500.0,19820.0,20000.0,8009.0,124783531.0,2473045565720.0,1.0127746550843126,2.3764946346448665,19819.99999999998
اهرم,17914401175772326,20240702,14030412,20100.0,20480.0,19820.0,20140.0,20280.0,20140.0,10007.0,151775497.0,3077799330570.0,1.0232088799192736,2.346518668012111,20279.99999999998
اهرم,17914401175772326,20240703,14030413,19930.0,20420.0,20280.0,20200.0,20200.0,20390.0,9919.0,169989828.0,3433110986180.0,0.9960552268244576,2.29329388560158,20199.99999999998
اهرم,17914401175772326,20240706,14030416,22130.0,22220.0,20200.0,22220.0,22220.0,22220.0,5196.0,226277507.0,5027818697820.0,1.1,2.3023762376237644,22219.99999999998
اهرم,17914401175772326,20240707,14030417,21040.0,22290.0,22220.0,22280.0,21620.0,21150.0,21868.0,284428856.0,6149847487340.0,0.972997299729973,2.093069306930695,21619.999999999978
اهرم,17914401175772326,20240708,14030418,20780.0,21380.0,21620.0,21140.0,21120.0,20830.0,13412.0,165947168.0,3505320734290.0,0.9768732654949122,2.1511563367252564,21119.99999999998
اهرم,17914401175772326,20240709,14030419,20480.0,21160.0,21120.0,20910.0,20780.0,20490.0,13060.0,123056440.0,2557210644510.0,0.9839015151515151,2.202083333333335,20779.99999999998
اهرم,17914401175772326,20240710,14030420,20000.0,20530.0,20780.0,20520.0,20240.0,20140.0,12449.0,137972466.0,2792069113670.0,0.9740134744947064,2.238113570741099,20239.99999999998
اهرم,17914401175772326,20240713,14030423,19700.0,20250.0,20240.0,20150.0,19890.0,19790.0,9614.0,98727734.0,1964110933640.0,0.982707509881423,2.297826086956524,19889.999999999985
اهرم,17914401175772326,20240714,14030424,19720.0,20090.0,19890.0,19820.0,19860.0,19940.0,8745.0,110530778.0,2195249910940.0,0.9984917043740573,2.3382604323780813,19859.999999999985
اهرم,17914401175772326,20240717,14030427,19750.0,19990.0,19860.0,19930.0,19840.0,19790.0,8008.0,119141611.0,2363905776650.0,0.998992950654582,2.341792547834846,19839.999999999985
اهرم,17914401175772326,20240720,14030430,18850.0,19900.0,19840.0,19860.0,19310.0,18930.0,11523.0,110365480.0,2131144152640.0,0.9732862903225806,2.3441532258064535,19309.999999999985
اهرم,17914401175772326,20240721,14030431,18570.0,19060.0,19310.0,18840.0,18760.0,19060.0,10442.0,89767623.0,1684129284550.0,0.9715173485240808,2.4084930088037306,18759.999999999985
اهرم,17914401175772326,20240722,14030501,19010.0,19280.0,18760.0,19120.0,19140.0,19120.0,6623.0,69926298.0,1338155130690.0,1.0202558635394456,2.4791044776119424,19139.99999999998
اهرم,17914401175772326,20240723,14030502,19080.0,19820.0,19140.0,19510.0,19460.0,19090.0,8312.0,94654287.0,1841683631920.0,1.0167189132706373,2.4298850574712665,19459.99999999998
اهرم,17914401175772326,20240724,14030503,18880.0,19170.0,19460.0,19110.0,18990.0,18940.0,7765.0,73938381.0,1404224625090.0,0.9758478931140802,2.389928057553959,18989.99999999998
اهرم,17914401175772326,20240727,14030506,18490.0,19030.0,18990.0,18980.0,18650.0,18640.0,9335.0,89344321.0,1666162138540.0,0.9820958399157451,2.449078462348607,18649.99999999998
اهرم,17914401175772326,20240729,14030508,17620.0,18630.0,18650.0,18540.0,17990.0,17790.0,15382.0,120397361.0,2166141724360.0,0.9646112600536193,2.4937265415549623,17989.99999999998
اهرم,17914401175772326,20240730,14030509,17630.0,18190.0,17990.0,17850.0,17980.0,18160.0,10429.0,99645723.0,1791680779770.0,0.9994441356309061,2.585214007782104,17979.99999999998
اهرم,17914401175772326,20240731,14030510,16440.0,17240.0,17980.0,16850.0,16730.0,16900.0,16237.0,180064249.0,3012609757780.0,0.9304783092324805,2.586651835372639,16729.999999999985
اهرم,17914401175772326,20240803,14030513,15430.0,16500.0,16730.0,16300.0,15650.0,15520.0,14628.0,300156890.0,4698949296240.0,0.935445307830245,2.7799163179916344,15649.999999999984
اهرم,17914401175772326,20240804,14030514,15340.0,15960.0,15650.0,15340.0,15710.0,15860.0,7390.0,141900275.0,2229299704670.0,1.0038338658146966,2.9717571884984055,15709.999999999985
اهرم,17914401175772326,20240805,14030515,15400.0,15910.0,15710.0,15790.0,15550.0,15460.0,8350.0,142623801.0,2218053128840.0,0.9898154042011458,2.960407383831957,15549.999999999985
اهرم,17914401175772326,20240806,14030516,15260.0,15530.0,15550.0,15410.0,15350.0,15360.0,5087.0,68967483.0,1058435500840.0,0.9871382636655949,2.990868167202575,15349.999999999987
اهرم,17914401175772326,20240810,14030520,15590.0,15650.0,15350.0,15620.0,15650.0,15650.0,2338.0,51841303.0,811175315320.0,1.019543973941368,3.0298371335504912,15649.999999999987
اهرم,17914401175772326,20240811,14030521,15650.0,15960.0,15650.0,15670.0,15840.0,15960.0,6687.0,103005439.0,1631743136550.0,1.0121405750798722,2.971757188498405,15839.999999999987
اهرم,17914401175772326,20240812,14030522,15530.0,15840.0,15840.0,15820.0,15650.0,15530.0,4776.0,73288860.0,1146909699130.0,0.9880050505050505,2.9361111111111136,15649.999999999987
اهرم,17914401175772326,20240813,14030523,15340.0,15500.0,15650.0,15430.0,15360.0,15400.0,5961.0,124074502.0,1906034662790.0,0.9814696485623003,2.971757188498405,15359.999999999987
اهرم,17914401175772326,20240814,14030524,15660.0,15660.0,15360.0,15660.0,15660.0,15660.0,408.0,7922843.0,124071721380.0,1.01953125,3.027864583333336,15659.999999999985
اهرم,17914401175772326,20240817,14030527,15970.0,15970.0,15660.0,15970.0,15970.0,15970.0,429.0,6746948.0,107748759560.0,1.0197956577266922,2.9698595146871036,15969.999999999985
اهرم,17914401175772326,20240818,14030528,16280.0,16280.0,15970.0,16280.0,16280.0,16280.0,379.0,3371612.0,54889843360.0,1.0194113963681903,2.9122103944896707,16279.999999999985
اهرم,17914401175772326,20240819,14030529,16130.0,16600.0,16280.0,16600.0,16450.0,16190.0,12239.0,191764731.0,3153786400480.0,1.0104422604422605,2.8567567567567593,16449.999999999985
اهرم,17914401175772326,20240820,14030530,16130.0,16480.0,16450.0,16200.0,16230.0,16130.0,7880.0,118005316.0,1915764567200.0,0.9866261398176291,2.827234042553194,16229.999999999985
اهرم,17914401175772326,20240821,14030531,16170.0,16530.0,16230.0,16190.0,16340.0,16520.0,8827.0,133957107.0,2189002437480.0,1.006777572396796,2.8655576093653754,16339.999999999984
اهرم,17914401175772326,20240824,14030603,16550.0,16660.0,16340.0,16560.0,16630.0,16660.0,1098.0,33878452.0,563495551090.0,1.017747858017136,2.846266829865364,16629.999999999985
اهرم,17914401175772326,20240826,14030605,16370.0,16910.0,16630.0,16870.0,16630.0,16440.0,9797.0,148542040.0,2470168761550.0,1.0,2.7966325917017465,16629.999999999985
اهرم,17914401175772326,20240827,14030606,16420.0,16770.0,16630.0,16430.0,16630.0,16700.0,7807.0,143345817.0,2383892661670.0,1.0,2.7966325917017465,16629.999999999985
اهرم,17914401175772326,20240828,14030607,16610.0,16960.0,16630.0,16670.0,16860.0,16960.0,7272.0,124180407.0,2093124128550.0,1.0138304269392664,2.7966325917017465,16859.999999999985
اهرم,17914401175772326,20240831,14030610,17190.0,17190.0,16860.0,17190.0,17190.0,17190.0,423.0,8821291.0,151637992290.0,1.019572953736655,2.7584816132858863,17189.999999999985
اهرم,17914401175772326,20240901,14030611,17140.0,17530.0,17190.0,17530.0,17350.0,17280.0,9424.0,188553871.0,3270682063530.0,1.009307737056428,2.7055264688772565,17349.99999999998
اهرم,17914401175772326,20240903,14030613,17010.0,17290.0,17350.0,17200.0,17100.0,17120.0,7609.0,136585710.0,2335587142600.0,0.9855907780979827,2.6805763688760833,17099.99999999998
اهرم,17914401175772326,20240907,14030617,16670.0,17350.0,17100.0,17130.0,17020.0,16700.0,8262.0,119211183.0,2028838119800.0,0.9953216374269006,2.719766081871348,17019.99999999998
اهرم,17914401175772326,20240908,14030618,16510.0,16970.0,17020.0,16770.0,16640.0,16620.0,6748.0,112332293.0,1869415153530.0,0.9776733254994124,2.7325499412455962,16639.99999999998
اهرم,17914401175772326,20240909,14030619,16670.0,17130.0,16640.0,16740.0,17010.0,17000.0,7284.0,123858699.0,2106895587570.0,1.0222355769230769,2.794951923076926,17009.999999999978
اهرم,17914401175772326,20240910,14030620,16700.0,17100.0,17010.0,17020.0,16830.0,16790.0,6672.0,102102191.0,1718659932030.0,0.9894179894179894,2.7341563786008263,16829.99999999998
اهرم,17914401175772326,20240911,14030621,16780.0,17040.0,16830.0,16850.0,16870.0,16840.0,5061.0,68307289.0,1152679467770.0,1.0023767082590611,2.7633986928104606,16869.99999999998
اهرم,17914401175772326,20240914,14030624,16500.0,16910.0,16870.0,16910.0,16700.0,16550.0,5829.0,99185038.0,1656740899110.0,0.989922940130409,2.7568464730290487,16699.99999999998
اهرم,17914401175772326,20240915,14030625,16200.0,16610.0,16700.0,16550.0,16370.0,16250.0,6082.0,81383241.0,1332607158400.0,0.9802395209580839,2.7849101796407214,16369.999999999984
اهرم,17914401175772326,20240916,14030626,16220.0,16730.0,16370.0,16300.0,16490.0,16420.0,6162.0,87678226.0,1445466850850.0,1.007330482590104,2.8410507025045844,16489.999999999985
اهرم,17914401175772326,20240917,14030627,16450.0,16980.0,16490.0,16500.0,16830.0,16980.0,7815.0,166740215.0,2806926077730.0,1.0206185567010309,2.820375985445727,16829.999999999985
اهرم,17914401175772326,20240918,14030628,16720.0,17240.0,16830.0,16850.0,17020.0,17030.0,8960.0,167557861.0,2852004412960.0,1.0112893642305407,2.76339869281046,17019.999999999985
اهرم,17914401175772326,20240922,14030701,16690.0,17130.0,17020.0,16980.0,16850.0,16730.0,5814.0,88367452.0,1488566411170.0,0.9900117508813161,2.732549941245596,16849.999999999985
اهرم,17914401175772326,20240923,14030702,16740.0,17350.0,16850.0,16760.0,17170.0,17350.0,6798.0,177992135.0,3056273888440.0,1.0189910979228487,2.76011869436202,17169.999999999985
اهرم,17914401175772326,20240924,14030703,17370.0,17680.0,17170.0,17400.0,17630.0,17680.0,4176.0,90834546.0,1601057022100.0,1.0267909143855563,2.7086779266161933,17629.999999999985
اهرم,17914401175772326,20240925,14030704,17470.0,18070.0,17630.0,17890.0,17720.0,17510.0,13498.0,264488995.0,4687215011040.0,1.0051049347702778,2.638003403289849,17719.999999999985
اهرم,17914401175772326,20240928,14030707,17550.0,17550.0,17720.0,17550.0,17550.0,17550.0,402.0,50843504.0,892303495200.0,0.9904063205417607,2.624604966139957,17549.999999999985
اهرم,17914401175772326,20240929,14030708,17380.0,17440.0,17550.0,17380.0,17390.0,17420.0,5312.0,172383455.0,2997121315090.0,0.9908831908831909,2.6500284900284923,17389.999999999985
اهرم,17914401175772326,20240930,14030709,17220.0,17510.0,17390.0,17430.0,17270.0,17220.0,4932.0,97997331.0,1692113490440.0,0.9930994824611846,2.6744105807935616,17269.999999999985
اهرم,17914401175772326,20241001,14030710,17100.0,17120.0,17270.0,17120.0,17110.0,17100.0,678.0,17093386.0,292386780790.0,0.9907353792704111,2.6929936305732505,17109.99999999999
اهرم,17914401175772326,20241002,14030711,16940.0,16940.0,17110.0,16940.0,16940.0,16940.0,300.0,2276270.0,38560013800.0,0.9900642898889538,2.718176504967857,16939.99999999999
اهرم,17914401175772326,20241005,14030714,16780.0,16780.0,16940.0,16780.0,16780.0,16780.0,456.0,9304025.0,156121539500.0,0.9905548996458088,2.7454545454545474,16779.99999999999
اهرم,17914401175772326,20241006,14030715,16620.0,16620.0,16780.0,16620.0,16620.0,16620.0,190.0,683399.0,11358091380.0,0.9904648390941597,2.771632896305127,16619.99999999999
اهرم,17914401175772326,20241007,14030716,16460.0,16580.0,16620.0,16460.0,16480.0,16540.0,8848.0,223826714.0,3687838730990.0,0.9915764139590855,2.798315282791819,16479.99999999999
اهرم,17914401175772326,20241008,14030717,16550.0,16640.0,16480.0,16580.0,16630.0,16640.0,4106.0,81943439.0,1362863669520.0,1.0091019417475728,2.8220873786407785,16629.99999999999
اهرم,17914401175772326,20241009,14030718,16610.0,16780.0,16630.0,16740.0,16690.0,16670.0,3304.0,49494256.0,826021264980.0,1.0036079374624174,2.7966325917017456,16689.99999999999
اهرم,17914401175772326,20241012,14030721,16920.0,17190.0,16690.0,17010.0,17120.0,17190.0,4626.0,113955672.0,1950809516660.0,1.0257639304973039,2.7865787896944294,17119.99999999999
اهرم,17914401175772326,20241013,14030722,16740.0,17340.0,17120.0,17200.0,17030.0,16900.0,7368.0,103878997.0,1769246898260.0,0.9947429906542056,2.7165887850467305,17029.99999999999
اهرم,17914401175772326,20241014,14030723,16520.0,16910.0,17030.0,16810.0,16630.0,16520.0,1086.0,15426052.0,256466716740.0,0.9765120375807399,2.730945390487377,16629.99999999999
اهرم,17914401175772326,20241015,14030724,16140.0,16190.0,16630.0,16140.0,16140.0,16140.0,3328.0,73543353.0,1187186457700.0,0.9705351773902585,2.7966325917017456,16139.999999999989
اهرم,17914401175772326,20241016,14030725,15790.0,16380.0,16140.0,16070.0,16010.0,15980.0,7729.0,109434999.0,1751714953000.0,0.9919454770755886,2.881536555142505,16009.999999999989
اهرم,17914401175772326,20241019,14030728,15530.0,15890.0,16010.0,15810.0,15630.0,15530.0,2684.0,43394986.0,678159461530.0,0.9762648344784509,2.904934415990008,15629.999999999987
اهرم,17914401175772326,20241020,14030729,15170.0,15470.0,15630.0,15180.0,15180.0,15170.0,1318.0,20064800.0,304606815330.0,0.9712092130518234,2.975559820857328,15179.999999999987
اهرم,17914401175772326,20241021,14030730,14730.0,15280.0,15180.0,14730.0,14910.0,14950.0,8651.0,137049164.0,2043186503980.0,0.9822134387351779,3.0637681159420316,14909.999999999987
اهرم,17914401175772326,20241022,14030801,14470.0,15320.0,14910.0,15050.0,14800.0,14480.0,8094.0,113054350.0,1672849674520.0,0.9926224010731053,3.1192488262910825,14799.999999999987
اهرم,17914401175772326,20241023,14030802,14360.0,14550.0,14800.0,14510.0,14370.0,14360.0,2196.0,40579504.0,583315509040.0,0.970945945945946,3.142432432432435,14369.999999999987
اهرم,17914401175772326,20241026,14030805,14800.0,14800.0,14370.0,14800.0,14800.0,14800.0,356.0,8804352.0,130304409600.0,1.0299234516353515,3.2364648573416868,14799.999999999987
اهرم,17914401175772326,20241027,14030806,15240.0,15240.0,14800.0,15240.0,15240.0,15240.0,194.0,2971851.0,45291009240.0,1.0297297297297296,3.142432432432435,15239.999999999985
