date_str,shadow_S,shadow_gap
20250601,28344.0,634.0
20250531,29351.0,821.0
20250528,29485.0,855.0
20250527,29988.0,1098.0
20250526,29283.0,883.0
20250524,29891.0,901.0
20250415,30294.0,2194.0
20250716,20303.0,-127.0
20250715,19695.0,-165.0
20250714,20051.0,-79.0
20250713,20404.0,154.0
20250712,20741.0,-209.0
20250709,19902.0,-478.0
20250708,19979.0,-1241.0
20250707,21249.0,-711.0
20250702,20545.0,-2005.0
20250701,19809.0,-3431.0
20250630,21334.0,-2616.0
20250629,21966.0,-2724.0
20250628,23117.0,-2333.0
20250611,26841.0,611.0
20250610,26819.0,729.0
20250608,27271.0,851.0
20250607,26749.0,479.0
20250603,28019.0,949.0
20250602,28732.0,892.0
20250601,28583.0,873.0
20250528,29559.0,929.0
20250527,29865.0,975.0
20250526,29359.0,959.0
20250525,29105.0,845.0
20250524,29948.0,958.0
20250520,31155.0,1185.0
20250519,31951.0,1131.0
20250513,32674.0,1584.0
20250507,32649.0,1869.0
20250504,32074.0,1754.0
20250503,31784.0,534.0
20250428,33207.0,1597.0
20250419,32006.0,2646.0
20250416,30547.0,2017.0
20250415,30186.0,2086.0
20250716,20433.0,3.0
20250715,19782.0,-78.0
20250714,20045.0,-85.0
20250713,20263.0,13.0
20250712,20912.0,-38.0
20250709,19792.0,-588.0
20250708,19903.0,-1317.0
20250707,21140.0,-820.0
20250702,20212.0,-2338.0
20250701,19665.0,-3575.0
20250630,20862.0,-3088.0
20250629,21606.0,-3084.0
20250628,22880.0,-2570.0
20250611,26908.0,678.0
20250610,26861.0,771.0
20250608,27353.0,933.0
20250607,27072.0,802.0
20250603,28091.0,1021.0
20250602,28777.0,937.0
20250601,28685.0,975.0
20250531,29378.0,848.0
20250528,29714.0,1084.0
20250527,30012.0,1122.0
20250526,29506.0,1106.0
20250525,29222.0,962.0
20250524,30115.0,1125.0
20250521,30194.0,1114.0
20250520,30873.0,903.0
20250517,32073.0,783.0
20250513,32743.0,1653.0
20250512,32735.0,2535.0
20250511,31129.0,1799.0
20250507,32707.0,1927.0
20250506,31248.0,1358.0
20250505,31665.0,1865.0
20250422,33923.0,2023.0
20250416,30408.0,1878.0
20250412,28982.0,2242.0
20250409,27786.0,1796.0
20250408,27489.0,2229.0
20250407,26586.0,2056.0
20250317,26810.0,2000.0
20250716,20523.0,93.0
20250715,19574.0,-286.0
20250714,20200.0,70.0
20250713,20421.0,171.0
20250712,20961.0,11.0
20250709,19768.0,-612.0
20250708,19788.0,-1432.0
20250707,21537.0,-423.0
20250702,19876.0,-2674.0
20250701,19452.0,-3788.0
20250630,21014.0,-2936.0
20250629,20882.0,-3808.0
20250628,22485.0,-2965.0
20250611,26907.0,677.0
20250610,26936.0,846.0
20250608,27281.0,861.0
20250607,26991.0,721.0
20250603,28195.0,1125.0
20250602,28847.0,1007.0
20250601,28726.0,1016.0
20250531,29626.0,1096.0
20250528,29700.0,1070.0
20250527,30046.0,1156.0
20250526,29613.0,1213.0
20250525,29183.0,923.0
20250524,30267.0,1277.0
20250521,30520.0,1440.0
20250520,31482.0,1512.0
20250519,32264.0,1444.0
20250518,32683.0,1193.0
20250517,32169.0,879.0
20250512,32510.0,2310.0
20250511,31186.0,1856.0
20250510,31883.0,1963.0
20250507,33086.0,2306.0
20250506,31905.0,2015.0
20250505,31677.0,1877.0
20250504,32140.0,1820.0
20250428,33940.0,2330.0
20250427,34462.0,2362.0
20250416,31524.0,2994.0
20250716,20297.0,-133.0
20250715,19750.0,-110.0
20250714,20460.0,330.0
20250713,20211.0,-39.0
20250712,20909.0,-41.0
20250709,19788.0,-592.0
20250708,19844.0,-1376.0
20250707,21323.0,-637.0
20250702,19638.0,-2912.0
20250701,19511.0,-3729.0
20250630,21032.0,-2918.0
20250629,20974.0,-3716.0
20250628,21893.0,-3557.0
20250611,27149.0,919.0
20250610,26994.0,904.0
20250608,27190.0,770.0
20250607,27103.0,833.0
20250603,28302.0,1232.0
20250602,28950.0,1110.0
20250601,28796.0,1086.0
20250531,29676.0,1146.0
20250528,29674.0,1044.0
20250527,30045.0,1155.0
20250526,29583.0,1183.0
20250525,29102.0,842.0
20250524,30240.0,1250.0
20250521,30592.0,1512.0
20250520,31459.0,1489.0
20250519,32226.0,1406.0
20250518,32618.0,1128.0
20250517,32611.0,1321.0
20250514,32987.0,1577.0
20250513,32650.0,1560.0
20250512,32532.0,2332.0
20250511,31542.0,2212.0
20250510,31935.0,2015.0
20250507,32942.0,2162.0
20250506,32162.0,2272.0
20250505,32224.0,2424.0
20250504,32677.0,2357.0
20250503,32267.0,1017.0
20250430,35486.0,3276.0
20250427,33810.0,1710.0
20250422,36100.0,4200.0
20250716,20601.0,171.0
20250715,19890.0,30.0
20250714,20087.0,-43.0
20250713,20121.0,-129.0
20250712,20894.0,-56.0
20250709,20002.0,-378.0
20250708,19900.0,-1320.0
20250707,21259.0,-701.0
20250702,19754.0,-2796.0
20250701,19547.0,-3693.0
20250630,21260.0,-2690.0
20250629,21345.0,-3345.0
20250628,22515.0,-2935.0
20250611,26932.0,702.0
20250610,26865.0,775.0
20250608,27183.0,763.0
20250607,26928.0,658.0
20250603,28279.0,1209.0
20250602,28923.0,1083.0
20250601,28649.0,939.0
20250531,29518.0,988.0
20250528,29556.0,926.0
20250527,29931.0,1041.0
20250526,29463.0,1063.0
20250525,29083.0,823.0
20250524,30370.0,1380.0
20250521,30764.0,1684.0
20250520,31373.0,1403.0
20250519,32129.0,1309.0
20250518,32724.0,1234.0
20250517,32299.0,1009.0
20250514,32605.0,1195.0
20250513,32652.0,1562.0
20250512,32768.0,2568.0
20250511,31469.0,2139.0
20250510,31948.0,2028.0
20250507,32768.0,1988.0
20250506,32176.0,2286.0
20250505,32221.0,2421.0
20250504,32589.0,2269.0
20250503,32430.0,1180.0
20250430,34981.0,2771.0
20250429,34700.0,3390.0
20250428,34762.0,3152.0
20250427,35818.0,3718.0
20250422,34995.0,3095.0
20250420,36443.0,6203.0
20250419,33436.0,4076.0
20250715,19568.0,-292.0
20250713,20423.0,173.0
20250712,22669.0,1719.0
20250709,20510.0,130.0
20250708,20474.0,-746.0
20250707,21512.0,-448.0
20250702,19715.0,-2835.0
20250701,19967.0,-3273.0
20250630,21153.0,-2797.0
20250629,21608.0,-3082.0
20250628,23522.0,-1928.0
20250611,26729.0,499.0
20250610,27228.0,1138.0
20250608,27114.0,694.0
20250607,26856.0,586.0
20250603,28122.0,1052.0
20250602,28874.0,1034.0
20250601,28493.0,783.0
20250531,29294.0,764.0
20250527,30010.0,1120.0
20250526,29296.0,896.0
20250525,28962.0,702.0
20250524,30443.0,1453.0
20250521,31066.0,1986.0
20250520,32808.0,2838.0
20250517,32939.0,1649.0
20250513,34814.0,3724.0
20250512,34053.0,3853.0
20250510,32176.0,2256.0
20250506,32567.0,2677.0
20250504,32121.0,1801.0
20250503,34516.0,3266.0
20250430,37379.0,5169.0
20250712,22909.0,1959.0
20250707,21792.0,-168.0
20250702,20090.0,-2460.0
20250701,21288.0,-1952.0
20250629,21957.0,-2733.0
20250607,27157.0,887.0
20250603,28056.0,986.0
20250602,28344.0,504.0
20250601,28332.0,622.0
20250527,29921.0,1031.0
20250525,28980.0,720.0
20250521,30400.0,1320.0
20250504,32829.0,2509.0
20250716,20502.0,72.0
20250715,19885.0,25.0
20250714,20442.0,312.0
20250712,23004.0,2054.0
20250709,20239.0,-141.0
20250708,21008.0,-212.0
20250707,22318.0,358.0
20250702,21855.0,-695.0
20250701,20192.0,-3048.0
20250630,22023.0,-1927.0
20250628,23511.0,-1939.0
20250608,28088.0,1668.0
20250607,27644.0,1374.0
20250603,28176.0,1106.0
20250601,28202.0,492.0
20250526,29780.0,1380.0
20250525,29301.0,1041.0
20250524,30589.0,1599.0
20250521,30389.0,1309.0
20250520,30841.0,871.0
20250518,31239.0,-251.0
20250517,31927.0,637.0
20250513,32455.0,1365.0
20250511,30849.0,1519.0
20250506,32238.0,2348.0
20250505,31475.0,1675.0
20250504,32585.0,2265.0
20250503,32832.0,1582.0
20250430,37068.0,4858.0
20250429,33236.0,1926.0
20250428,33615.0,2005.0
20250427,32955.0,855.0
20250820,16446.0,-94.0
20250819,17100.0,-80.0
20250817,17578.0,518.0
20250816,16286.0,-194.0
20250813,16299.0,-591.0
20250812,17286.0,-234.0
20250811,17898.0,-172.0
20250810,18850.0,430.0
20250809,18761.0,311.0
20250806,18049.0,289.0
20250805,18122.0,292.0
20250804,17998.0,138.0
20250803,17554.0,114.0
20250802,17396.0,136.0
20250730,17920.0,80.0
20250729,17460.0,-1100.0
20250728,18495.0,-835.0
20250727,20020.0,-50.0
20250722,21471.0,291.0
20250721,21283.0,233.0
20250720,20865.0,365.0
20250719,21259.0,319.0
20250716,20944.0,514.0
20250715,20252.0,392.0
20250714,20492.0,362.0
20250713,20677.0,427.0
20250712,21115.0,165.0
20250709,20538.0,158.0
20250820,16456.0,-84.0
20250819,16988.0,-192.0
20250817,17553.0,493.0
20250816,16373.0,-107.0
20250813,16339.0,-551.0
20250812,17489.0,-31.0
20250811,18130.0,60.0
20250810,18398.0,-22.0
20250809,18513.0,63.0
20250806,17868.0,108.0
20250805,18089.0,259.0
20250804,18136.0,276.0
20250803,17536.0,96.0
20250802,17438.0,178.0
20250730,17848.0,8.0
20250729,17443.0,-1117.0
20250728,18594.0,-736.0
20250727,20195.0,125.0
20250726,20829.0,29.0
20250723,20259.0,-91.0
20250722,21774.0,594.0
20250721,21560.0,510.0
20250720,20948.0,448.0
20250719,21244.0,304.0
20250716,21064.0,634.0
20250715,20257.0,397.0
20250714,20500.0,370.0
20250713,20665.0,415.0
20250712,21193.0,243.0
20250709,20580.0,200.0
20250708,20687.0,-533.0
20250707,21910.0,-50.0
20250702,21065.0,-1485.0
20250701,20488.0,-2752.0
20250630,21260.0,-2690.0
20250629,22199.0,-2491.0
20250820,16588.0,48.0
20250819,16985.0,-195.0
20250817,17731.0,671.0
20250816,16191.0,-289.0
20250813,16761.0,-129.0
20250812,17679.0,159.0
20250811,17935.0,-135.0
20250810,18526.0,106.0
20250809,18792.0,342.0
20250806,17871.0,111.0
20250805,18102.0,272.0
20250804,18439.0,579.0
20250803,17706.0,266.0
20250802,17530.0,270.0
20250730,17919.0,79.0
20250729,17455.0,-1105.0
20250728,18287.0,-1043.0
20250727,19813.0,-257.0
20250726,20641.0,-159.0
20250723,20114.0,-236.0
20250722,21407.0,227.0
20250721,21570.0,520.0
20250720,20799.0,299.0
20250719,21252.0,312.0
20250716,21032.0,602.0
20250715,20376.0,516.0
20250714,20602.0,472.0
20250713,20654.0,404.0
20250712,21186.0,236.0
20250709,20394.0,14.0
20250708,20716.0,-504.0
20250707,21896.0,-64.0
20250702,21273.0,-1277.0
20250701,20393.0,-2847.0
20250630,21192.0,-2758.0
20250629,22199.0,-2491.0
20250628,22622.0,-2828.0
20250820,16650.0,110.0
20250819,17102.0,-78.0
20250817,17744.0,684.0
20250816,16223.0,-257.0
20250813,16851.0,-39.0
20250812,17751.0,231.0
20250811,18093.0,23.0
20250810,18536.0,116.0
20250809,18770.0,320.0
20250806,18060.0,300.0
20250805,17934.0,104.0
20250804,18189.0,329.0
20250803,17605.0,165.0
20250802,17570.0,310.0
20250730,17947.0,107.0
20250729,17494.0,-1066.0
20250728,18697.0,-633.0
20250727,19705.0,-365.0
20250726,20290.0,-510.0
20250723,19967.0,-383.0
20250722,21072.0,-108.0
20250721,21433.0,383.0
20250720,20805.0,305.0
20250719,21218.0,278.0
20250716,20980.0,550.0
20250715,20374.0,514.0
20250714,20608.0,478.0
20250713,20600.0,350.0
20250712,21072.0,122.0
20250709,20268.0,-112.0
20250708,20481.0,-739.0
20250707,21906.0,-54.0
20250702,21160.0,-1390.0
20250701,20312.0,-2928.0
20250630,21112.0,-2838.0
20250629,21963.0,-2727.0
20250628,22680.0,-2770.0
20250820,16681.0,141.0
20250819,17246.0,66.0
20250817,17878.0,818.0
20250816,16365.0,-115.0
20250813,16813.0,-77.0
20250812,17524.0,4.0
20250811,18101.0,31.0
20250810,18272.0,-148.0
20250809,18564.0,114.0
20250806,18026.0,266.0
20250805,17777.0,-53.0
20250804,18279.0,419.0
20250803,17726.0,286.0
20250802,17399.0,139.0
20250730,17932.0,92.0
20250729,17468.0,-1092.0
20250728,18745.0,-585.0
20250727,19835.0,-235.0
20250726,20979.0,179.0
20250723,20090.0,-260.0
20250722,21234.0,54.0
20250721,21512.0,462.0
20250720,20943.0,443.0
20250719,21264.0,324.0
20250716,20993.0,563.0
20250715,20341.0,481.0
20250714,20525.0,395.0
20250713,20543.0,293.0
20250712,20970.0,20.0
20250709,20194.0,-186.0
20250708,20292.0,-928.0
20250707,21836.0,-124.0
20250702,20931.0,-1619.0
20250701,20189.0,-3051.0
20250630,20976.0,-2974.0
20250629,21927.0,-2763.0
20250628,22708.0,-2742.0
20250611,27377.0,1147.0
20250610,27157.0,1067.0
20250607,27191.0,921.0
20250525,29795.0,1535.0
20250524,30770.0,1780.0
20250513,34216.0,3126.0
20250511,31361.0,2031.0
20250505,32108.0,2308.0
20250820,16591.0,51.0
20250819,17156.0,-24.0
20250817,17855.0,795.0
20250816,16464.0,-16.0
20250813,16433.0,-457.0
20250812,17405.0,-115.0
20250811,17969.0,-101.0
20250810,18266.0,-154.0
20250809,18472.0,22.0
20250806,17981.0,221.0
20250805,18004.0,174.0
20250804,18345.0,485.0
20250803,18138.0,698.0
20250802,17346.0,86.0
20250730,17897.0,57.0
20250729,17458.0,-1102.0
20250728,18644.0,-686.0
20250727,20044.0,-26.0
20250726,21034.0,234.0
20250723,20431.0,81.0
20250722,21225.0,45.0
20250721,21608.0,558.0
20250720,20933.0,433.0
20250719,22247.0,1307.0
20250716,21064.0,634.0
20250715,20309.0,449.0
20250714,20539.0,409.0
20250713,20496.0,246.0
20250712,21119.0,169.0
20250709,20169.0,-211.0
20250708,20359.0,-861.0
20250707,21636.0,-324.0
20250702,20651.0,-1899.0
20250701,20103.0,-3137.0
20250630,20958.0,-2992.0
20250629,21991.0,-2699.0
20250628,22593.0,-2857.0
20250611,27434.0,1204.0
20250610,27584.0,1494.0
20250820,16627.0,87.0
20250819,17019.0,-161.0
20250817,17938.0,878.0
20250816,17126.0,646.0
20250813,16483.0,-407.0
20250812,17304.0,-216.0
20250811,18034.0,-36.0
20250810,18536.0,116.0
20250809,18518.0,68.0
20250806,18215.0,455.0
20250805,17938.0,108.0
20250804,18083.0,223.0
20250803,17699.0,259.0
20250802,17485.0,225.0
20250730,18086.0,246.0
20250729,17640.0,-920.0
20250728,18960.0,-370.0
20250727,20106.0,36.0
20250726,20589.0,-211.0
20250723,20561.0,211.0
20250722,21172.0,-8.0
20250721,21422.0,372.0
20250720,20955.0,455.0
20250719,21247.0,307.0
20250716,21143.0,713.0
20250715,20314.0,454.0
20250714,20499.0,369.0
20250713,20714.0,464.0
20250712,21104.0,154.0
20250709,20237.0,-143.0
20250708,20426.0,-794.0
20250707,21694.0,-266.0
20250702,20501.0,-2049.0
20250701,20027.0,-3213.0
20250630,20817.0,-3133.0
20250629,22224.0,-2466.0
20250628,22690.0,-2760.0
20250611,27514.0,1284.0
20250610,27424.0,1334.0
20250607,27612.0,1342.0
20250504,31669.0,1349.0
20250415,29095.0,995.0
20250414,30220.0,1860.0
20250820,16669.0,129.0
20250819,17148.0,-32.0
20250817,17571.0,511.0
20250816,16803.0,323.0
20250813,16564.0,-326.0
20250812,17751.0,231.0
20250811,18165.0,95.0
20250810,20037.0,1617.0
20250809,18728.0,278.0
20250806,18031.0,271.0
20250805,18330.0,500.0
20250804,18574.0,714.0
20250803,17657.0,217.0
20250802,17530.0,270.0
20250730,18158.0,318.0
20250729,17630.0,-930.0
20250728,18813.0,-517.0
20250727,19974.0,-96.0
20250726,21060.0,260.0
20250723,20644.0,294.0
20250722,21989.0,809.0
20250721,21854.0,804.0
20250720,21174.0,674.0
20250719,21719.0,779.0
20250716,21274.0,844.0
20250715,20321.0,461.0
20250714,20455.0,325.0
20250713,20674.0,424.0
20250712,21149.0,199.0
20250709,20290.0,-90.0
20250708,20724.0,-496.0
20250707,21657.0,-303.0
20250702,20784.0,-1766.0
20250701,19899.0,-3341.0
20250630,20777.0,-3173.0
20250629,21970.0,-2720.0
20250628,23005.0,-2445.0
20250611,27412.0,1182.0
20250610,27423.0,1333.0
20250608,28167.0,1747.0
20250607,28028.0,1758.0
20250603,29230.0,2160.0
20250602,29598.0,1758.0
20250601,29846.0,2136.0
20250528,30447.0,1817.0
20250527,32189.0,3299.0
20250526,31968.0,3568.0
20250525,30273.0,2013.0
20250524,30923.0,1933.0
20250521,32418.0,3338.0
20250520,32667.0,2697.0
20250514,33924.0,2514.0
20250506,33250.0,3360.0
20250505,33424.0,3624.0
20250422,36823.0,4923.0
20250420,37916.0,7676.0
20250419,31072.0,1712.0
20250820,16665.0,125.0
20250819,17098.0,-82.0
20250816,16527.0,47.0
20250813,16407.0,-483.0
20250812,17152.0,-368.0
20250811,17342.0,-728.0
20250810,18186.0,-234.0
20250805,18267.0,437.0
20250804,18982.0,1122.0
20250802,17855.0,595.0
20250730,18828.0,988.0
20250729,18128.0,-432.0
20250728,19034.0,-296.0
20250727,19714.0,-356.0
20250726,21541.0,741.0
20250723,20538.0,188.0
20250722,21178.0,-2.0
20250721,21515.0,465.0
20250720,21055.0,555.0
20250719,21688.0,748.0
20250716,21298.0,868.0
20250715,20946.0,1086.0
20250714,20796.0,666.0
20250713,20868.0,618.0
20250712,21443.0,493.0
20250709,20839.0,459.0
20250708,20263.0,-957.0
20250707,21239.0,-721.0
20250702,20316.0,-2234.0
20250701,19988.0,-3252.0
20250630,20630.0,-3320.0
20250629,21709.0,-2981.0
20250628,22269.0,-3181.0
20250611,27348.0,1118.0
20250610,27815.0,1725.0
20250608,28078.0,1658.0
20250607,28317.0,2047.0
20250527,31739.0,2849.0
20250526,31891.0,3491.0
20250525,31679.0,3419.0
20250524,32605.0,3615.0
20250520,32694.0,2724.0
20250513,35515.0,4425.0
20250512,33757.0,3557.0
20250510,34575.0,4655.0
20250506,34083.0,4193.0
20250505,34288.0,4488.0
20250504,35248.0,4928.0
20250430,37201.0,4991.0
20250601,28466.0,756.0
20250819,17215.0,35.0
20250810,23002.0,4582.0
20250802,20019.0,2759.0
20250709,20599.0,219.0
20250708,28152.0,6932.0
20250917,18618.0,-262.0
20250916,19232.0,-388.0
20250915,20058.0,-302.0
20250914,20605.0,475.0
20250913,19781.0,281.0
20250909,19566.0,106.0
20250908,19880.0,600.0
20250907,18666.0,96.0
20250906,18234.0,104.0
20250903,18141.0,21.0
20250902,17955.0,505.0
20250831,16982.0,152.0
20250830,16193.0,-7.0
20250827,16419.0,-71.0
20250826,16504.0,374.0
20250825,16342.0,122.0
20250823,16895.0,215.0
20250820,16796.0,256.0
20250819,17378.0,198.0
20250817,17914.0,854.0
20250816,16239.0,-241.0
20250813,16680.0,-210.0
20250812,17698.0,178.0
20250811,18269.0,199.0
20250810,18555.0,135.0
20250809,18783.0,333.0
20250806,18257.0,497.0
20250805,18232.0,402.0
20250804,18591.0,731.0
20250803,18047.0,607.0
20250802,17863.0,603.0
20250730,18208.0,368.0
20250729,17830.0,-730.0
20250728,19141.0,-189.0
20250727,20362.0,292.0
20250726,21096.0,296.0
20250723,20788.0,438.0
20250722,21745.0,565.0
20250721,21966.0,916.0
20250720,21106.0,606.0
20250719,21607.0,667.0
20250917,18645.0,-235.0
20250916,19226.0,-394.0
20250915,20139.0,-221.0
20250914,20690.0,560.0
20250913,19771.0,271.0
20250909,19650.0,190.0
20250908,19772.0,492.0
20250907,18624.0,54.0
20250906,18092.0,-38.0
20250903,18574.0,454.0
20250902,18186.0,736.0
20250831,17393.0,563.0
20250830,16462.0,262.0
20250827,17013.0,523.0
20250826,16560.0,430.0
20250825,16452.0,232.0
20250823,17027.0,347.0
20250820,16950.0,410.0
20250819,17456.0,276.0
20250817,18760.0,1700.0
20250816,17471.0,991.0
20250813,17401.0,511.0
20250812,18323.0,803.0
20250811,18481.0,411.0
20250810,18631.0,211.0
20250809,19029.0,579.0
20250806,18305.0,545.0
20250805,18305.0,475.0
20250804,18526.0,666.0
20250803,18045.0,605.0
20250802,17948.0,688.0
20250730,18270.0,430.0
20250729,17796.0,-764.0
20250728,19188.0,-142.0
20250727,20258.0,188.0
20250726,21015.0,215.0
20250723,20841.0,491.0
20250722,21779.0,599.0
20250721,22017.0,967.0
20250720,21190.0,690.0
20250719,21561.0,621.0
20250713,20764.0,514.0
20250917,18799.0,-81.0
20250916,19347.0,-273.0
20250915,20219.0,-141.0
20250914,20733.0,603.0
20250913,20069.0,569.0
20250909,19994.0,534.0
20250908,19856.0,576.0
20250907,18622.0,52.0
20250906,18093.0,-37.0
20250903,18361.0,241.0
20250902,18337.0,887.0
20250831,17422.0,592.0
20250830,16899.0,699.0
20250827,17157.0,667.0
20250826,16699.0,569.0
20250825,16651.0,431.0
20250823,17071.0,391.0
20250820,16904.0,364.0
20250819,17380.0,200.0
20250817,18415.0,1355.0
20250816,17448.0,968.0
20250813,17390.0,500.0
20250812,18117.0,597.0
20250811,18791.0,721.0
20250810,18912.0,492.0
20250809,19228.0,778.0
20250806,18273.0,513.0
20250805,18294.0,464.0
20250804,18537.0,677.0
20250803,18037.0,597.0
20250802,18014.0,754.0
20250730,18347.0,507.0
20250729,17851.0,-709.0
20250728,19268.0,-62.0
20250727,20237.0,167.0
20250726,20995.0,195.0
20250723,20871.0,521.0
20250722,21826.0,646.0
20250721,21948.0,898.0
20250720,21223.0,723.0
20250719,21480.0,540.0
20250716,21684.0,1254.0
20250712,21514.0,564.0
20250917,18761.0,-119.0
20250916,19489.0,-131.0
20250915,20346.0,-14.0
20250914,20381.0,251.0
20250913,19556.0,56.0
20250909,19729.0,269.0
20250908,19961.0,681.0
20250907,18901.0,331.0
20250906,18048.0,-82.0
20250903,18774.0,654.0
20250902,18129.0,679.0
20250831,17223.0,393.0
20250830,16606.0,406.0
20250827,17039.0,549.0
20250826,16544.0,414.0
20250825,16601.0,381.0
20250823,17720.0,1040.0
20250820,16954.0,414.0
20250819,17446.0,266.0
20250817,18015.0,955.0
20250816,17131.0,651.0
20250813,17434.0,544.0
20250812,18095.0,575.0
20250811,18531.0,461.0
20250810,18534.0,114.0
20250809,18933.0,483.0
20250806,18201.0,441.0
20250805,18207.0,377.0
20250804,18680.0,820.0
20250803,18051.0,611.0
20250802,18080.0,820.0
20250730,18440.0,600.0
20250729,17881.0,-679.0
20250728,19153.0,-177.0
20250727,20192.0,122.0
20250726,20864.0,64.0
20250723,20846.0,496.0
20250722,21776.0,596.0
20250721,21895.0,845.0
20250720,21122.0,622.0
20250719,21385.0,445.0
20250716,21712.0,1282.0
20250715,20907.0,1047.0
20250917,18837.0,-43.0
20250916,19319.0,-301.0
20250915,20310.0,-50.0
20250914,20957.0,827.0
20250913,19953.0,453.0
20250909,19527.0,67.0
20250908,20067.0,787.0
20250907,18873.0,303.0
20250906,18060.0,-70.0
20250903,18955.0,835.0
20250902,18086.0,636.0
20250831,17408.0,578.0
20250830,16538.0,338.0
20250827,17529.0,1039.0
20250826,16711.0,581.0
20250825,16425.0,205.0
20250823,17240.0,560.0
20250820,17007.0,467.0
20250819,17421.0,241.0
20250817,18461.0,1401.0
20250816,17394.0,914.0
20250813,17271.0,381.0
20250812,18186.0,666.0
20250811,18663.0,593.0
20250810,19017.0,597.0
20250809,19144.0,694.0
20250806,18273.0,513.0
20250805,18137.0,307.0
20250804,18852.0,992.0
20250803,18125.0,685.0
20250802,18137.0,877.0
20250730,18505.0,665.0
20250729,17831.0,-729.0
20250728,19084.0,-246.0
20250727,20137.0,67.0
20250726,20876.0,76.0
20250723,20753.0,403.0
20250722,21644.0,464.0
20250721,21882.0,832.0
20250720,21088.0,588.0
20250719,21487.0,547.0
20250716,21430.0,1000.0
20250712,21446.0,496.0
20250917,18802.0,-78.0
20250916,19404.0,-216.0
20250915,19880.0,-480.0
20250914,20894.0,764.0
20250913,19503.0,3.0
20250909,19494.0,34.0
20250908,20040.0,760.0
20250907,18566.0,-4.0
20250906,18021.0,-109.0
20250903,19012.0,892.0
20250902,18173.0,723.0
20250830,17010.0,810.0
20250827,17819.0,1329.0
20250826,16217.0,87.0
20250825,16088.0,-132.0
20250823,16623.0,-57.0
20250819,17215.0,35.0
20250817,18043.0,983.0
20250813,17044.0,154.0
20250811,18633.0,563.0
20250809,18853.0,403.0
20250806,18331.0,571.0
20250805,18062.0,232.0
20250804,18804.0,944.0
20250803,18314.0,874.0
20250802,18233.0,973.0
20250730,18523.0,683.0
20250729,18028.0,-532.0
20250728,18905.0,-425.0
20250727,20099.0,29.0
20250726,20761.0,-39.0
20250723,20705.0,355.0
20250722,21637.0,457.0
20250721,21952.0,902.0
20250720,21153.0,653.0
20250719,21398.0,458.0
20250716,21450.0,1020.0
20250715,20477.0,617.0
20250714,20610.0,480.0
20250713,21002.0,752.0
20250712,21328.0,378.0
20250709,21165.0,785.0
20250708,20538.0,-682.0
20250917,18966.0,86.0
20250916,19485.0,-135.0
20250915,21001.0,641.0
20250914,20872.0,742.0
20250909,20332.0,872.0
20250908,20754.0,1474.0
20250907,19806.0,1236.0
20250902,20009.0,2559.0
20250830,16509.0,309.0
20250825,16509.0,289.0
20250823,16648.0,-32.0
20250820,16561.0,21.0
20250819,17345.0,165.0
20250817,18019.0,959.0
20250813,18431.0,1541.0
20250810,19027.0,607.0
20250809,19026.0,576.0
20250806,18337.0,577.0
20250805,18073.0,243.0
20250804,18550.0,690.0
20250803,18489.0,1049.0
20250802,17677.0,417.0
20250730,18452.0,612.0
20250729,18073.0,-487.0
20250728,19035.0,-295.0
20250727,19750.0,-320.0
20250726,20240.0,-560.0
20250723,20641.0,291.0
20250722,21700.0,520.0
20250721,21618.0,568.0
20250720,21125.0,625.0
20250719,21347.0,407.0
20250716,23534.0,3104.0
20250715,20500.0,640.0
20250713,21012.0,762.0
20250702,21658.0,-892.0
20250701,21391.0,-1849.0
20250630,21959.0,-1991.0
20250629,22648.0,-2042.0
20250628,23405.0,-2045.0
20250603,29534.0,2464.0
20250527,32791.0,3901.0
20250525,31528.0,3268.0
20250521,33683.0,4603.0
20250512,35920.0,5720.0
20250511,33344.0,4014.0
20250506,35165.0,5275.0
20250505,34220.0,4420.0
20250430,36300.0,4090.0
20250916,19501.0,-119.0
20250915,21801.0,1441.0
20250903,18568.0,448.0
20250825,17008.0,788.0
20250817,18011.0,951.0
20250812,18007.0,487.0
20250806,19039.0,1279.0
20250805,17558.0,-272.0
20250804,19056.0,1196.0
20250802,17926.0,666.0
20250729,17576.0,-984.0
20250728,19032.0,-298.0
20250727,20076.0,6.0
20250726,20257.0,-543.0
20250723,20584.0,234.0
20250722,21552.0,372.0
20250721,21354.0,304.0
20250720,20918.0,418.0
20250719,21148.0,208.0
20250715,20277.0,417.0
20250528,32275.0,3645.0
20250527,33001.0,4111.0
20250517,35000.0,3710.0
20250512,36493.0,6293.0
20250506,35447.0,5557.0
20250505,35303.0,5503.0
20250503,37645.0,6395.0
20250430,38700.0,6490.0
20250916,19501.0,-119.0
20250805,18132.0,302.0
20250804,19045.0,1185.0
20250727,20097.0,27.0
20250722,21519.0,339.0
20250907,20934.0,2364.0
20250916,19535.0,-85.0
20250913,20001.0,501.0
20250819,17018.0,-162.0
20250806,20029.0,2269.0
20250805,19037.0,1207.0
20250804,18433.0,573.0
20250728,18039.0,-1291.0
20250726,19821.0,-979.0
20250723,19160.0,-1190.0
20250720,21071.0,571.0
20250719,21133.0,193.0
20250716,20955.0,525.0
20250715,20069.0,209.0
20250714,19100.0,-1030.0
20250630,19920.0,-4030.0
20250628,23700.0,-1750.0
20250602,31074.0,3234.0
20250601,29703.0,1993.0
