moneyness,iv,option_type,maturity_bucket
1.000357142857143,0.6328389529914041,call,medium
0.9878571428571429,0.6680517216778225,call,medium
0.9532142857142857,0.710734320050578,call,medium
0.9503571428571429,0.7236318329772878,call,medium
0.9521428571428572,0.7122658315468868,call,medium
0.9553571428571429,0.7336944278223985,call,medium
0.9203571428571429,0.7577367578616009,call,medium
0.8953571428571429,0.781256660910711,call,medium
0.8867857142857143,0.756413366308573,call,medium
0.8860714285714286,0.7325182963978233,call,medium
0.9142857142857143,0.6815812696317677,call,medium
0.9025,0.6685493772871188,call,medium
1.044,0.5719743809809386,call,medium
1.012,0.5605730045953853,call,medium
1.0076666666666667,0.5526813673411398,call,medium
0.9796666666666667,0.5707197097390256,call,medium
0.9663333333333334,0.6112389881904692,call,medium
0.9626666666666667,0.6248214909026231,call,medium
0.9583333333333334,0.6341239084972057,call,medium
0.9683333333333334,0.6052089376482546,call,medium
0.938,0.5840140769072915,call,medium
0.9336666666666666,0.5967426757788462,call,medium
0.922,0.6188925100699051,call,medium
0.8896666666666667,0.6514470411709481,call,medium
0.887,0.670590162064486,call,medium
0.8886666666666667,0.6687977812694721,call,medium
0.8916666666666667,0.702258454445879,call,medium
0.859,0.744278526415597,call,medium
0.8356666666666667,0.7486755788034236,call,medium
0.8276666666666667,0.7297494383821836,call,medium
0.827,0.6949648319868956,call,medium
0.8533333333333334,0.639733002661732,call,medium
0.8423333333333334,0.643003202701196,call,medium
0.9211764705882353,0.4775490009272628,call,medium
0.8929411764705882,0.5154958723986386,call,medium
0.8891176470588236,0.4902033603089343,call,medium
0.8644117647058823,0.49121759833332024,call,medium
0.8526470588235294,0.5175277889020339,call,medium
0.8494117647058823,0.5244550259029493,call,medium
0.8455882352941176,0.5380355662399414,call,medium
0.8544117647058823,0.5224066621922394,call,medium
0.8276470588235294,0.5177500536567812,call,medium
0.8238235294117647,0.5231356129443485,call,medium
0.8135294117647058,0.5291026587240769,call,medium
0.785,0.5545561574959997,call,medium
0.7826470588235294,0.5851386605446388,call,medium
0.7841176470588235,0.56050096683953,call,medium
0.7867647058823529,0.5888892440891462,call,medium
0.7579411764705882,0.6328218860553557,call,medium
0.7373529411764705,0.6580183261808731,call,medium
0.7302941176470589,0.6503012757721849,call,medium
0.7297058823529412,0.6235411303929332,call,medium
0.7529411764705882,0.5907579944074054,call,medium
0.7432352941176471,0.6130481880693726,call,medium
3.4675,2.645877929825385,call,medium
3.506666666666667,2.6973577429354694,call,medium
3.5183333333333335,2.692495291797382,call,medium
3.3866666666666667,2.2640384759882557,call,medium
3.3116666666666665,2.317899701604747,call,medium
3.254166666666667,4.693548411549015,call,medium
3.129166666666667,3.8825894721144425,call,medium
3.0091666666666668,3.2601606432231365,call,medium
3.04,2.8344395533513764,call,medium
3.1616666666666666,2.563330714595777,call,medium
3.160833333333333,3.3390431539991803,call,medium
3.05,3.2231865208813057,call,medium
2.9366666666666665,2.6442258320065744,call,medium
2.8275,2.567597711203437,call,medium
2.7775,2.352739089668189,call,medium
2.7908333333333335,4.428281201877361,call,medium
3.2007692307692306,2.6230185017643386,call,medium
3.247692307692308,2.5222037302089437,call,medium
3.126153846153846,2.712372678624254,call,medium
3.056923076923077,2.0072471740770417,call,medium
3.1215384615384614,2.24780216062885,call,medium
3.003846153846154,4.753551754559532,call,medium
2.806153846153846,2.4893284377052414,call,medium
