moneyness,iv,option_type,maturity_bucket
1.2247071352502663,0.6370937906710051,call,short
1.1773739442027131,0.7739891455435673,call,short
1.1482775836245631,0.7339452581649302,call,short
1.6382699868938402,3.1939459183594114,call,short
1.6469038208168643,2.386321090103911,call,short
1.608234158893535,1.819398105471402,call,short
1.547508511296812,1.5561373004124752,call,short
1.5581177937052042,1.1566118463700863,call,short
1.5078407720144753,1.012980327846156,call,short
1.452643811737362,0.8594781121837259,call,short
1.484560570071259,0.9713402165191973,call,short
1.5436863229391788,0.8997929837690114,call,short
1.5356265356265357,0.8898729501092607,call,short
1.593879502709595,0.9841419626508477,call,short
1.5959144589849985,0.9675043433731116,call,short
1.563966218329684,0.9704520646799392,call,short
1.5042117930204573,0.8801029454687946,call,short
1.4442518775274409,0.7390253174181212,call,short
1.3865779256794233,0.7659274937878737,call,short
1.3312034078807242,0.7070790425400556,call,short
1.2797542871768621,0.6995664156190837,call,short
1.2481278082875686,0.7441126616833023,call,short
0.48247024766806046,3.319412556456149,call,short
0.4966887417218543,4.041889650870035,call,short
0.4873294346978557,1.9799079227909069,call,short
0.5018400802944128,3.0729844245498295,call,short
0.46324891908585547,2.131357760475909,call,short
0.4702194357366771,1.7430004295530117,call,short
0.5146349308459311,1.8783858645752292,call,short
0.5298013245033113,3.713006800902284,call,short
0.5455165359699966,2.882332394358318,call,short
0.5347593582887701,3.3022038336282256,call,short
0.5352960856473737,1.723117377694296,call,short
0.5015673981191222,1.9455809166462532,call,short
0.5840363400389358,3.7742582716018713,call,short
0.5752636625119847,2.803653228372786,call,short
0.5789642972016725,2.3293528398315466,call,short
0.5960264900662252,3.2599897023772986,call,short
0.6137061029662462,2.8596512016736146,call,short
0.6022080963532954,1.5577639382263289,call,short
0.6040268456375839,3.394451963877739,call,short
0.5642633228840125,3.099602817087483,call,short
0.6391818472355385,2.397911816369631,call,short
0.6432936635574139,1.5399317665155974,call,short
0.6622516556291391,2.715225587607908,call,short
0.6818956699624957,1.884009127104247,call,short
0.649772579597141,1.6964816571037866,call,short
0.6691201070592171,1.2631969089229242,call,short
0.6209251785159888,1.2759403602137338,call,short
0.6387735547748323,1.0826677457633684,call,short
0.6045949214026602,0.6619343223372448,call,short
0.6176652254478073,1.3114443540247638,call,short
0.6269592476489029,1.3899797283367064,call,short
0.7284768211920529,2.1377393622695955,call,short
0.7500852369587453,0.9401369833720362,call,short
0.7147498375568551,1.147524762630905,call,short
0.7360321177651389,1.2348274227120333,call,short
0.738255033557047,0.8369389015931991,call,short
0.6830176963675877,1.141240588793442,call,short
0.6650544135429263,0.8530546885894614,call,short
0.679431747992588,1.08207083449221,call,short
0.6896551724137931,1.367153188909636,call,short
0.7719523962688968,0.9897243985851065,call,short
0.7947019867549668,1.7981808243546986,call,short
0.8182748039549949,1.0070492540747302,call,short
0.7797270955165692,0.9258524581019073,call,short
0.8029441284710606,0.5681265614986367,call,short
0.8053691275167785,0.9779484059101324,call,short
0.7451102142191866,0.8696046045963154,call,short
