shadow_S,shadow_gap
19527.0,67.0
20067.0,787.0
18873.0,303.0
18060.0,-70.0
18955.0,835.0
18086.0,636.0
17408.0,578.0
16538.0,338.0
17529.0,1039.0
16711.0,581.0
16425.0,205.0
17240.0,560.0
17007.0,467.0
17421.0,241.0
18461.0,1401.0
17394.0,914.0
17271.0,381.0
18186.0,666.0
18663.0,593.0
19017.0,597.0
19144.0,694.0
18273.0,513.0
18137.0,307.0
18852.0,992.0
18125.0,685.0
18137.0,877.0
18505.0,665.0
17831.0,-729.0
19084.0,-246.0
20137.0,67.0
20876.0,76.0
20753.0,403.0
21644.0,464.0
21882.0,832.0
21088.0,588.0
21487.0,547.0
21430.0,1000.0
21446.0,496.0
18802.0,-78.0
19404.0,-216.0
19880.0,-480.0
20894.0,764.0
19503.0,3.0
19494.0,34.0
20040.0,760.0
18566.0,-4.0
18021.0,-109.0
19012.0,892.0
18173.0,723.0
17010.0,810.0
17819.0,1329.0
16217.0,87.0
16088.0,-132.0
16623.0,-57.0
17215.0,35.0
18043.0,983.0
17044.0,154.0
18633.0,563.0
18853.0,403.0
18331.0,571.0
18062.0,232.0
18804.0,944.0
18314.0,874.0
18233.0,973.0
18523.0,683.0
18028.0,-532.0
18905.0,-425.0
20099.0,29.0
20761.0,-39.0
20705.0,355.0
21637.0,457.0
21952.0,902.0
21153.0,653.0
21398.0,458.0
21450.0,1020.0
20477.0,617.0
20610.0,480.0
21002.0,752.0
21328.0,378.0
21165.0,785.0
20538.0,-682.0
18966.0,86.0
19485.0,-135.0
21001.0,641.0
20872.0,742.0
20332.0,872.0
20754.0,1474.0
19806.0,1236.0
20009.0,2559.0
16509.0,309.0
16509.0,289.0
16648.0,-32.0
16561.0,21.0
17345.0,165.0
18019.0,959.0
18431.0,1541.0
19027.0,607.0
19026.0,576.0
18337.0,577.0
18073.0,243.0
18550.0,690.0
18489.0,1049.0
17677.0,417.0
18452.0,612.0
18073.0,-487.0
19035.0,-295.0
19750.0,-320.0
20240.0,-560.0
20641.0,291.0
21700.0,520.0
21618.0,568.0
21125.0,625.0
21347.0,407.0
23534.0,3104.0
20500.0,640.0
21012.0,762.0
21658.0,-892.0
21391.0,-1849.0
21959.0,-1991.0
22648.0,-2042.0
23405.0,-2045.0
29534.0,2464.0
32791.0,3901.0
31528.0,3268.0
33683.0,4603.0
35920.0,5720.0
33344.0,4014.0
35165.0,5275.0
34220.0,4420.0
36300.0,4090.0
19501.0,-119.0
21801.0,1441.0
18568.0,448.0
17008.0,788.0
18011.0,951.0
18007.0,487.0
19039.0,1279.0
17558.0,-272.0
19056.0,1196.0
17926.0,666.0
17576.0,-984.0
19032.0,-298.0
20076.0,6.0
20257.0,-543.0
20584.0,234.0
21552.0,372.0
21354.0,304.0
20918.0,418.0
21148.0,208.0
20277.0,417.0
32275.0,3645.0
33001.0,4111.0
35000.0,3710.0
36493.0,6293.0
35447.0,5557.0
35303.0,5503.0
37645.0,6395.0
38700.0,6490.0
19501.0,-119.0
18132.0,302.0
19045.0,1185.0
20097.0,27.0
21519.0,339.0
20934.0,2364.0
19535.0,-85.0
20001.0,501.0
17018.0,-162.0
20029.0,2269.0
19037.0,1207.0
18433.0,573.0
18039.0,-1291.0
19821.0,-979.0
19160.0,-1190.0
21071.0,571.0
21133.0,193.0
20955.0,525.0
20069.0,209.0
19100.0,-1030.0
19920.0,-4030.0
23700.0,-1750.0
31074.0,3234.0
29703.0,1993.0
30969.0,2439.0
31227.0,2597.0
30092.0,1102.0
31310.0,1340.0
31946.0,1126.0
35607.0,6277.0
35202.0,4882.0
33756.0,2506.0
38460.0,6250.0
15002.0,-5358.0
16017.0,-1163.0
18476.0,646.0
19041.0,1201.0
21258.0,2698.0
21046.0,696.0
22243.0,1193.0
22994.0,2494.0
23163.0,2223.0
19668.0,48.0
20105.0,-255.0
20141.0,861.0
17929.0,-201.0
17160.0,480.0
16876.0,336.0
18045.0,865.0
18102.0,272.0
18427.0,-453.0
20576.0,216.0
20998.0,868.0
18088.0,-1412.0
18460.0,-820.0
17982.0,-588.0
17369.0,-761.0
17890.0,440.0
16650.0,-30.0
16851.0,311.0
17734.0,554.0
18093.0,263.0
18595.0,-285.0
18395.0,-1225.0
20112.0,-248.0
20398.0,268.0
19585.0,85.0
19581.0,301.0
18739.0,169.0
18402.0,272.0
16700.0,-130.0
16690.0,150.0
17338.0,158.0
17389.0,329.0
18500.0,50.0
17691.0,-69.0
18015.0,185.0
25609.0,-331.0
24953.0,-377.0
25166.0,-334.0
25794.0,-356.0
25392.0,-18.0
24043.0,-397.0
24843.0,-537.0
25432.0,-348.0
25135.0,-55.0
23925.0,-375.0
23472.0,-158.0
23673.0,-207.0
22951.0,-179.0
22926.0,436.0
23483.0,1853.0
21461.0,661.0
21190.0,730.0
21594.0,1914.0
21520.0,2590.0
19835.0,1625.0
17747.0,237.0
18293.0,413.0
18677.0,577.0
17336.0,-94.0
16958.0,-1172.0
18794.0,-86.0
19385.0,-235.0
20046.0,-314.0
20507.0,377.0
19282.0,-218.0
19470.0,10.0
20044.0,764.0
18995.0,425.0
18331.0,201.0
18536.0,416.0
18231.0,781.0
17320.0,490.0
16192.0,-8.0
16479.0,-11.0
16171.0,41.0
16114.0,-106.0
17054.0,374.0
17326.0,786.0
17689.0,509.0
18313.0,1253.0
17059.0,579.0
17297.0,407.0
18403.0,883.0
18735.0,665.0
18864.0,444.0
19158.0,708.0
18691.0,931.0
18509.0,679.0
19136.0,1276.0
18167.0,907.0
25632.0,-308.0
24923.0,-407.0
25229.0,-271.0
25780.0,-370.0
25442.0,32.0
24114.0,-326.0
24988.0,-392.0
25504.0,-276.0
25082.0,-108.0
23696.0,-604.0
23451.0,-179.0
23625.0,-255.0
22920.0,-210.0
22862.0,372.0
23468.0,1838.0
21406.0,606.0
21166.0,706.0
21633.0,1953.0
21709.0,2779.0
20052.0,1842.0
18367.0,857.0
18463.0,583.0
18956.0,856.0
17467.0,37.0
17080.0,-1050.0
18897.0,17.0
19325.0,-295.0
19988.0,-372.0
20458.0,328.0
19256.0,-244.0
19514.0,54.0
20024.0,744.0
19296.0,726.0
18302.0,172.0
18525.0,405.0
18385.0,935.0
17432.0,602.0
16235.0,35.0
16425.0,-65.0
16155.0,25.0
16208.0,-12.0
16991.0,311.0
17288.0,748.0
17656.0,476.0
18242.0,1182.0
17104.0,624.0
17309.0,419.0
18352.0,832.0
18599.0,529.0
18748.0,328.0
19049.0,599.0
18765.0,1005.0
18724.0,894.0
18696.0,836.0
18314.0,874.0
18531.0,-29.0
21135.0,1065.0
21896.0,1546.0
23388.0,2208.0
25695.0,-245.0
24872.0,-458.0
25196.0,-304.0
25804.0,-346.0
25443.0,33.0
24104.0,-336.0
24837.0,-543.0
25413.0,-367.0
25114.0,-76.0
23891.0,-409.0
23516.0,-114.0
23655.0,-225.0
22788.0,-342.0
22831.0,341.0
23430.0,1800.0
21301.0,501.0
21027.0,567.0
21427.0,1747.0
21760.0,2830.0
20188.0,1978.0
18454.0,944.0
18252.0,372.0
18793.0,693.0
17579.0,149.0
17209.0,-921.0
18998.0,118.0
19319.0,-301.0
20110.0,-250.0
20597.0,467.0
19406.0,-94.0
19739.0,279.0
19905.0,625.0
18895.0,325.0
18118.0,-12.0
18636.0,516.0
18332.0,882.0
17407.0,577.0
16524.0,324.0
16596.0,106.0
16268.0,138.0
16193.0,-27.0
17038.0,358.0
17300.0,760.0
17583.0,403.0
18336.0,1276.0
17088.0,608.0
17140.0,250.0
18159.0,639.0
18512.0,442.0
18699.0,279.0
19018.0,568.0
18812.0,1052.0
18762.0,932.0
18841.0,981.0
17882.0,-678.0
21349.0,169.0
25613.0,-327.0
25002.0,-328.0
25237.0,-263.0
25772.0,-378.0
25423.0,13.0
24066.0,-374.0
24938.0,-442.0
25338.0,-442.0
25354.0,164.0
24187.0,-113.0
23556.0,-74.0
23752.0,-128.0
22810.0,-320.0
22886.0,396.0
23338.0,1708.0
21156.0,356.0
21047.0,587.0
21275.0,1595.0
21438.0,2508.0
20240.0,2030.0
18158.0,648.0
18079.0,649.0
17144.0,-986.0
19062.0,182.0
19524.0,-96.0
20380.0,20.0
20708.0,578.0
20092.0,592.0
20136.0,856.0
18242.0,-328.0
18349.0,219.0
18783.0,663.0
18265.0,815.0
17001.0,801.0
17215.0,1085.0
16254.0,34.0
17164.0,484.0
17165.0,625.0
18582.0,1522.0
17095.0,615.0
17036.0,146.0
18548.0,478.0
18788.0,368.0
19491.0,1041.0
25695.0,-245.0
25076.0,-254.0
25261.0,-239.0
25740.0,-410.0
25444.0,34.0
24251.0,-189.0
25005.0,-375.0
25437.0,-343.0
25427.0,237.0
24067.0,-233.0
23392.0,-238.0
23826.0,-54.0
22887.0,-243.0
22952.0,462.0
23346.0,1716.0
21414.0,614.0
20893.0,433.0
21392.0,1712.0
20787.0,1857.0
19072.0,1192.0
19194.0,1094.0
17589.0,-541.0
18841.0,-39.0
19539.0,-81.0
20274.0,144.0
20157.0,877.0
17768.0,-362.0
17603.0,-517.0
17040.0,210.0
17025.0,825.0
16655.0,435.0
16841.0,161.0
18626.0,1566.0
17160.0,680.0
17295.0,405.0
18147.0,627.0
18501.0,431.0
18671.0,251.0
18987.0,537.0
17734.0,474.0
18101.0,-459.0
18988.0,-342.0
21892.0,842.0
25602.0,-338.0
25188.0,-142.0
25373.0,-127.0
25828.0,-322.0
25475.0,65.0
24183.0,-257.0
24815.0,-565.0
25315.0,-465.0
25742.0,552.0
23942.0,312.0
24132.0,252.0
23150.0,20.0
22767.0,277.0
23325.0,1695.0
20512.0,-288.0
20868.0,408.0
20819.0,1139.0
20607.0,1677.0
17089.0,-341.0
17066.0,-1064.0
18927.0,47.0
19638.0,18.0
20111.0,-249.0
21013.0,883.0
20104.0,824.0
18179.0,49.0
19975.0,1855.0
18740.0,1910.0
15604.0,-596.0
16363.0,-127.0
16716.0,586.0
16494.0,274.0
18041.0,1361.0
18532.0,1992.0
18154.0,1094.0
17268.0,378.0
18776.0,706.0
18967.0,547.0
20794.0,2344.0
18258.0,818.0
17293.0,33.0
21744.0,694.0
21351.0,851.0
21511.0,-449.0
31850.0,3220.0
32908.0,4508.0
26082.0,142.0
25397.0,67.0
24983.0,-517.0
25780.0,-370.0
27372.0,1962.0
24212.0,-228.0
25000.0,-380.0
24972.0,-808.0
23331.0,-299.0
23175.0,45.0
22295.0,665.0
20988.0,528.0
21493.0,1813.0
18461.0,581.0
18862.0,732.0
18915.0,35.0
19623.0,3.0
16612.0,392.0
19588.0,3048.0
17130.0,70.0
19892.0,1442.0
25517.0,-423.0
24865.0,-465.0
25016.0,-484.0
25762.0,-388.0
25359.0,-51.0
24100.0,-340.0
24845.0,-535.0
25226.0,-554.0
25270.0,80.0
23927.0,-373.0
23303.0,-327.0
23587.0,-293.0
22798.0,-332.0
22881.0,391.0
23519.0,1889.0
21326.0,526.0
21163.0,703.0
21754.0,2074.0
21661.0,2731.0
19584.0,1374.0
17854.0,344.0
17886.0,6.0
18399.0,299.0
16992.0,-438.0
16778.0,-1352.0
18870.0,-10.0
19464.0,-156.0
20133.0,-227.0
20730.0,600.0
19599.0,99.0
19491.0,31.0
19946.0,666.0
18794.0,224.0
18451.0,321.0
18681.0,561.0
18276.0,826.0
17309.0,479.0
16346.0,146.0
16647.0,157.0
16281.0,151.0
16129.0,-91.0
17078.0,398.0
17160.0,620.0
17604.0,424.0
18328.0,1268.0
16998.0,518.0
17134.0,244.0
18260.0,740.0
18650.0,580.0
18982.0,562.0
19491.0,1041.0
25511.0,-429.0
24888.0,-442.0
25090.0,-410.0
25767.0,-383.0
25399.0,-11.0
24059.0,-381.0
25212.0,-168.0
25388.0,-392.0
25071.0,-119.0
23907.0,-393.0
23483.0,-147.0
23638.0,-242.0
23052.0,-78.0
22986.0,496.0
23505.0,1875.0
21295.0,495.0
21311.0,851.0
21608.0,1928.0
21553.0,2623.0
19779.0,1569.0
18020.0,510.0
18056.0,176.0
18536.0,436.0
17185.0,-245.0
16820.0,-1310.0
18867.0,-13.0
19441.0,-179.0
20063.0,-297.0
20751.0,621.0
19462.0,-38.0
19489.0,29.0
19979.0,699.0
19026.0,456.0
18411.0,281.0
18630.0,510.0
18292.0,842.0
17250.0,420.0
16245.0,45.0
16528.0,38.0
16147.0,17.0
16104.0,-116.0
16979.0,299.0
17114.0,574.0
17535.0,355.0
18225.0,1165.0
17088.0,608.0
17040.0,150.0
18289.0,769.0
18722.0,652.0
18937.0,517.0
19355.0,905.0
25371.0,-569.0
24820.0,-510.0
25192.0,-308.0
25560.0,-590.0
25439.0,29.0
24008.0,-432.0
24027.0,-1353.0
24789.0,-991.0
24927.0,-263.0
23890.0,-410.0
22924.0,-706.0
23613.0,-267.0
23209.0,79.0
22810.0,320.0
23507.0,1877.0
21672.0,872.0
20753.0,293.0
22071.0,2391.0
21332.0,2402.0
19408.0,1198.0
17827.0,317.0
18348.0,468.0
17663.0,-437.0
16799.0,-1331.0
18739.0,-141.0
19472.0,-148.0
20066.0,-294.0
20767.0,637.0
19540.0,40.0
19697.0,237.0
19885.0,605.0
18930.0,360.0
18610.0,480.0
18773.0,653.0
18618.0,1168.0
17385.0,555.0
16253.0,53.0
16779.0,289.0
16557.0,427.0
16151.0,-69.0
17137.0,457.0
25515.0,-425.0
24917.0,-413.0
25483.0,-17.0
25929.0,-221.0
25564.0,154.0
24103.0,-337.0
24171.0,-1209.0
25390.0,-390.0
24929.0,-261.0
23847.0,-453.0
23620.0,-260.0
23109.0,-21.0
22868.0,378.0
23513.0,1883.0
21631.0,831.0
21155.0,695.0
21879.0,2199.0
21305.0,2375.0
20010.0,1800.0
17642.0,132.0
17963.0,83.0
17711.0,-389.0
16945.0,-485.0
18726.0,-154.0
19390.0,-230.0
19947.0,-413.0
20982.0,852.0
19497.0,-3.0
19409.0,-51.0
19912.0,632.0
19108.0,538.0
18463.0,333.0
18863.0,743.0
18634.0,1184.0
17303.0,473.0
16728.0,528.0
16899.0,409.0
16606.0,476.0
16156.0,-64.0
17155.0,475.0
17389.0,849.0
17717.0,537.0
24654.0,-176.0
24723.0,-87.0
25429.0,-171.0
25085.0,-185.0
24216.0,-614.0
23864.0,-286.0
24786.0,466.0
23997.0,-1253.0
26434.0,184.0
26717.0,277.0
27198.0,-232.0
27618.0,-482.0
27144.0,-416.0
27776.0,266.0
28035.0,325.0
27880.0,170.0
27120.0,350.0
26024.0,14.0
25581.0,91.0
26104.0,164.0
25377.0,47.0
24855.0,-645.0
25955.0,-195.0
25687.0,277.0
24256.0,-184.0
24595.0,-785.0
25321.0,-459.0
25112.0,-78.0
24022.0,-278.0
23030.0,-600.0
23596.0,-284.0
23072.0,-58.0
22875.0,385.0
23621.0,1991.0
21237.0,437.0
21360.0,900.0
21970.0,2290.0
22360.0,3430.0
20263.0,2053.0
17947.0,437.0
18284.0,404.0
18427.0,327.0
17317.0,-113.0
16581.0,-1549.0
19238.0,358.0
19618.0,-2.0
20275.0,-85.0
20671.0,541.0
19819.0,319.0
19626.0,166.0
19963.0,683.0
18962.0,392.0
18414.0,284.0
18930.0,810.0
18633.0,1183.0
16726.0,526.0
17628.0,368.0
18915.0,355.0
19951.0,621.0
21854.0,1354.0
24645.0,-185.0
24822.0,12.0
25299.0,-301.0
25378.0,108.0
24380.0,-450.0
24329.0,-1.0
24242.0,92.0
25738.0,-512.0
26148.0,-292.0
27426.0,-4.0
28190.0,90.0
27838.0,278.0
27881.0,371.0
25966.0,-1744.0
28166.0,456.0
27119.0,349.0
26340.0,330.0
26267.0,327.0
25118.0,-212.0
25461.0,-39.0
25831.0,-319.0
25748.0,338.0
24104.0,-336.0
24928.0,-452.0
25124.0,-656.0
25412.0,222.0
24173.0,-127.0
23846.0,216.0
23894.0,14.0
23284.0,154.0
22928.0,438.0
23690.0,2060.0
21554.0,754.0
21293.0,833.0
22022.0,2342.0
22272.0,3342.0
20364.0,2154.0
18011.0,501.0
18108.0,228.0
18297.0,197.0
17344.0,-86.0
16534.0,-1596.0
19332.0,452.0
19611.0,-9.0
20206.0,-154.0
20741.0,611.0
19909.0,409.0
19627.0,167.0
19133.0,563.0
18215.0,695.0
18391.0,561.0
18140.0,700.0
24683.0,-147.0
24675.0,-135.0
25032.0,-568.0
24736.0,-534.0
24406.0,-424.0
24339.0,9.0
24186.0,36.0
24490.0,-760.0
25268.0,-982.0
26131.0,-309.0
26001.0,-1429.0
28014.0,-86.0
27368.0,-192.0
27789.0,279.0
27832.0,122.0
27042.0,272.0
26189.0,179.0
25543.0,53.0
26116.0,176.0
25477.0,147.0
25455.0,-45.0
25678.0,-472.0
25787.0,377.0
24339.0,-101.0
24914.0,-466.0
25287.0,-493.0
25057.0,-133.0
23874.0,-426.0
23100.0,-530.0
23888.0,8.0
23155.0,25.0
22942.0,452.0
23662.0,2032.0
21470.0,670.0
21411.0,951.0
21878.0,2198.0
22342.0,3412.0
20236.0,2026.0
17903.0,393.0
18081.0,201.0
18322.0,222.0
17358.0,-72.0
16516.0,-1614.0
19157.0,277.0
19530.0,-90.0
20320.0,-40.0
20687.0,557.0
19682.0,182.0
19573.0,113.0
19147.0,577.0
16782.0,582.0
16868.0,648.0
17432.0,892.0
17083.0,-97.0
18752.0,1692.0
17318.0,838.0
17731.0,841.0
18396.0,566.0
18670.0,1230.0
24673.0,-157.0
24849.0,39.0
25430.0,-170.0
24884.0,-386.0
24393.0,-437.0
24170.0,-160.0
24199.0,49.0
24371.0,51.0
24149.0,-1101.0
25844.0,-406.0
26332.0,-108.0
27407.0,-23.0
27700.0,-400.0
27618.0,58.0
27512.0,2.0
27939.0,229.0
27910.0,200.0
27187.0,417.0
26191.0,181.0
25646.0,156.0
26283.0,343.0
25381.0,51.0
25353.0,-147.0
25777.0,-373.0
25756.0,346.0
24295.0,-145.0
25034.0,-346.0
25242.0,-538.0
25261.0,71.0
24141.0,-159.0
23523.0,-107.0
23855.0,-25.0
23073.0,-57.0
22990.0,500.0
23592.0,1962.0
21520.0,720.0
21451.0,991.0
21841.0,2161.0
22283.0,3353.0
20115.0,1905.0
17812.0,302.0
18026.0,146.0
18251.0,151.0
17319.0,-111.0
16400.0,-1730.0
19196.0,316.0
19505.0,-115.0
20194.0,-166.0
20399.0,269.0
19509.0,9.0
19481.0,21.0
19754.0,474.0
18884.0,314.0
18082.0,-48.0
18685.0,565.0
18207.0,757.0
16904.0,74.0
16634.0,434.0
16562.0,432.0
17613.0,723.0
17959.0,519.0
18353.0,1093.0
18738.0,178.0
20679.0,609.0
21599.0,799.0
24687.0,-143.0
24757.0,-53.0
25203.0,-397.0
24855.0,-415.0
24336.0,-494.0
24121.0,-209.0
24241.0,91.0
24377.0,57.0
24411.0,-839.0
25629.0,-621.0
26057.0,-383.0
26902.0,-528.0
27996.0,-104.0
27423.0,-137.0
27636.0,126.0
27805.0,95.0
27746.0,36.0
27133.0,363.0
26186.0,176.0
25754.0,264.0
26210.0,270.0
25415.0,85.0
25484.0,-16.0
25856.0,-294.0
25773.0,363.0
24179.0,-261.0
24590.0,-790.0
25276.0,-504.0
25378.0,188.0
23989.0,-311.0
23274.0,-356.0
23788.0,-92.0
23033.0,-97.0
22982.0,492.0
23624.0,1994.0
21521.0,721.0
21444.0,984.0
21790.0,2110.0
22355.0,3425.0
20133.0,1923.0
17788.0,278.0
17964.0,84.0
18176.0,76.0
17329.0,-101.0
16376.0,-1754.0
19287.0,407.0
19511.0,-109.0
20075.0,-285.0
20338.0,208.0
19449.0,-51.0
19416.0,-44.0
19682.0,402.0
18614.0,44.0
18220.0,90.0
18640.0,520.0
18486.0,1036.0
17415.0,585.0
16893.0,693.0
17880.0,1400.0
20375.0,2615.0
24661.0,-169.0
24760.0,-50.0
25330.0,-270.0
24860.0,-410.0
24329.0,-501.0
23978.0,-352.0
24046.0,-104.0
24481.0,161.0
24400.0,-850.0
26190.0,-60.0
26148.0,-292.0
27057.0,-373.0
27904.0,-196.0
27643.0,83.0
27607.0,97.0
27769.0,59.0
28114.0,404.0
27158.0,388.0
26087.0,77.0
25775.0,285.0
26096.0,156.0
25360.0,30.0
25349.0,-151.0
25891.0,-259.0
25727.0,317.0
24114.0,-326.0
24664.0,-716.0
25109.0,-671.0
25099.0,-91.0
23918.0,-382.0
23216.0,-414.0
23830.0,-50.0
22868.0,-262.0
22870.0,380.0
23609.0,1979.0
21475.0,675.0
21401.0,941.0
21913.0,2233.0
22402.0,3472.0
20321.0,2111.0
17770.0,260.0
17917.0,37.0
18185.0,85.0
17326.0,-104.0
16394.0,-1736.0
19270.0,390.0
19510.0,-110.0
19938.0,-422.0
20332.0,202.0
19434.0,-66.0
19301.0,-159.0
19675.0,395.0
18605.0,35.0
18308.0,178.0
18507.0,387.0
18380.0,930.0
17545.0,715.0
16798.0,598.0
16401.0,181.0
24669.0,-161.0
24731.0,-79.0
25259.0,-341.0
24999.0,-271.0
24459.0,-371.0
24041.0,-289.0
24219.0,69.0
24000.0,-320.0
24234.0,-1016.0
25719.0,-531.0
26122.0,-318.0
27253.0,-177.0
28093.0,-7.0
27708.0,148.0
27814.0,304.0
27964.0,254.0
27878.0,168.0
27152.0,382.0
26376.0,366.0
25944.0,454.0
26259.0,319.0
25331.0,1.0
25226.0,-274.0
25712.0,-438.0
25633.0,223.0
24251.0,-189.0
24650.0,-730.0
25228.0,-552.0
25455.0,265.0
24352.0,52.0
23820.0,190.0
24235.0,355.0
22971.0,-159.0
22919.0,429.0
23764.0,2134.0
21487.0,687.0
21384.0,924.0
21827.0,2147.0
22371.0,3441.0
20382.0,2172.0
17552.0,42.0
17828.0,-52.0
18239.0,139.0
17364.0,-66.0
16572.0,-1558.0
19247.0,367.0
19482.0,-138.0
19883.0,-477.0
20358.0,228.0
19521.0,21.0
19308.0,-152.0
19704.0,424.0
18776.0,206.0
18365.0,235.0
19214.0,1094.0
18360.0,910.0
16909.0,709.0
16002.0,-218.0
17603.0,1123.0
19045.0,2155.0
20906.0,2486.0
17778.0,-52.0
19649.0,2209.0
20597.0,3337.0
18311.0,471.0
20347.0,1787.0
24689.0,4339.0
24657.0,3607.0
24689.0,-141.0
24807.0,-3.0
25353.0,-247.0
25285.0,15.0
24626.0,-204.0
24321.0,-9.0
24432.0,282.0
24519.0,199.0
24617.0,-633.0
26110.0,-140.0
26332.0,-108.0
27017.0,-413.0
28102.0,2.0
27772.0,212.0
27741.0,231.0
27968.0,258.0
27979.0,269.0
27383.0,613.0
26372.0,362.0
26063.0,573.0
26522.0,582.0
25258.0,-72.0
25168.0,-332.0
25617.0,-533.0
25527.0,117.0
24135.0,-305.0
24619.0,-761.0
25307.0,-473.0
26019.0,829.0
24702.0,402.0
23895.0,265.0
24171.0,291.0
23045.0,-85.0
22967.0,477.0
23762.0,2132.0
21598.0,798.0
21255.0,795.0
21855.0,2175.0
22421.0,3491.0
20436.0,2226.0
18006.0,496.0
20225.0,2125.0
17579.0,149.0
24759.0,-71.0
24804.0,-6.0
25403.0,-197.0
25566.0,296.0
24727.0,-103.0
24584.0,254.0
24435.0,285.0
25149.0,829.0
25369.0,119.0
26563.0,313.0
26847.0,407.0
27690.0,260.0
28286.0,186.0
27763.0,203.0
27643.0,133.0
28151.0,441.0
27847.0,1077.0
26894.0,884.0
26347.0,857.0
26511.0,571.0
25304.0,-26.0
25082.0,-418.0
25546.0,-604.0
25517.0,107.0
23937.0,-503.0
24831.0,-549.0
26143.0,363.0
27302.0,3002.0
24845.0,965.0
24814.0,1684.0
23178.0,688.0
23455.0,1825.0
20146.0,-654.0
21407.0,947.0
21441.0,1761.0
21636.0,2706.0
17978.0,468.0
17522.0,92.0
24844.0,14.0
24914.0,104.0
25521.0,-79.0
25590.0,320.0
24766.0,-64.0
25009.0,679.0
24472.0,322.0
25140.0,820.0
25560.0,310.0
26450.0,200.0
26915.0,475.0
27310.0,-120.0
28102.0,2.0
27786.0,226.0
27729.0,219.0
28163.0,453.0
27396.0,626.0
26757.0,747.0
26738.0,1248.0
26873.0,933.0
25216.0,-114.0
25148.0,-352.0
25739.0,-411.0
25711.0,301.0
24184.0,-256.0
24320.0,-1060.0
24925.0,-855.0
27845.0,2655.0
24579.0,279.0
23971.0,341.0
23595.0,465.0
23001.0,511.0
23486.0,1856.0
21362.0,562.0
20898.0,438.0
20465.0,785.0
22082.0,3152.0
19428.0,1328.0
17527.0,97.0
19219.0,339.0
24908.0,78.0
24605.0,-205.0
24515.0,-755.0
24520.0,190.0
23897.0,-253.0
25003.0,683.0
25622.0,372.0
26563.0,313.0
27190.0,750.0
27808.0,378.0
28488.0,388.0
27989.0,429.0
27458.0,-52.0
25523.0,-627.0
21292.0,2362.0
26432.0,-1078.0
31072.0,-298.0
30735.0,-935.0
31097.0,-223.0
30161.0,-199.0
29928.0,-302.0
29033.0,-357.0
28430.0,-560.0
28810.0,-70.0
28986.0,236.0
29321.0,271.0
27694.0,-316.0
27488.0,-172.0
26497.0,-193.0
26778.0,168.0
26751.0,91.0
27212.0,462.0
26253.0,483.0
25057.0,227.0
24965.0,155.0
25692.0,92.0
25076.0,246.0
25466.0,1146.0
26775.0,525.0
27271.0,831.0
27506.0,76.0
28276.0,176.0
27903.0,343.0
27727.0,217.0
28097.0,387.0
28499.0,789.0
27522.0,752.0
26628.0,618.0
26085.0,595.0
26412.0,472.0
25419.0,89.0
25229.0,-271.0
25843.0,-307.0
26078.0,668.0
24486.0,46.0
25272.0,-108.0
25345.0,-435.0
25117.0,-73.0
24067.0,-233.0
23626.0,-4.0
24149.0,269.0
23298.0,168.0
23168.0,678.0
23319.0,1689.0
21241.0,441.0
21397.0,937.0
22001.0,2321.0
21947.0,3017.0
18259.0,749.0
18353.0,473.0
18619.0,519.0
17934.0,504.0
17261.0,-869.0
19808.0,188.0
19514.0,54.0
19561.0,281.0
19275.0,705.0
19245.0,1125.0
19156.0,1316.0
30907.0,-763.0
31257.0,-63.0
30123.0,-237.0
29138.0,-252.0
28650.0,-340.0
28422.0,-328.0
29072.0,22.0
26890.0,200.0
26197.0,-463.0
24954.0,124.0
24925.0,115.0
25554.0,-46.0
25562.0,-688.0
27829.0,399.0
28512.0,412.0
27964.0,404.0
27462.0,-48.0
28313.0,603.0
28727.0,1017.0
27562.0,792.0
26552.0,542.0
25768.0,278.0
26275.0,335.0
25467.0,137.0
26129.0,719.0
24575.0,135.0
25340.0,-440.0
25196.0,6.0
24168.0,-132.0
23678.0,48.0
24302.0,422.0
31030.0,-340.0
30789.0,-881.0
31187.0,-133.0
30493.0,133.0
29296.0,546.0
28865.0,-185.0
26472.0,-188.0
25290.0,460.0
25039.0,229.0
25121.0,-479.0
27078.0,638.0
27972.0,542.0
28312.0,212.0
27625.0,115.0
28289.0,579.0
28067.0,357.0
27795.0,1025.0
26523.0,513.0
26026.0,536.0
26252.0,312.0
25603.0,273.0
25875.0,-275.0
26045.0,635.0
24347.0,-93.0
25150.0,-630.0
25147.0,-43.0
23520.0,-110.0
24278.0,398.0
18598.0,1088.0
19090.0,990.0
17578.0,148.0
16120.0,-2010.0
19461.0,2401.0
18995.0,1135.0
21690.0,1620.0
31084.0,-286.0
31043.0,-627.0
31020.0,-300.0
30072.0,-288.0
30032.0,-198.0
28199.0,-1191.0
28737.0,-253.0
28628.0,-252.0
28620.0,-130.0
29252.0,202.0
28009.0,-131.0
27659.0,-1.0
25998.0,-612.0
26281.0,-379.0
26988.0,238.0
26294.0,524.0
25177.0,347.0
25029.0,219.0
25646.0,46.0
25707.0,437.0
25460.0,1140.0
25968.0,-282.0
27596.0,1156.0
27900.0,470.0
28396.0,296.0
28184.0,624.0
27826.0,316.0
28324.0,614.0
28250.0,540.0
27758.0,988.0
26486.0,476.0
26125.0,635.0
26373.0,433.0
25427.0,97.0
25510.0,10.0
25987.0,-163.0
26067.0,657.0
24771.0,331.0
