moneyness_bucket,parity_basis
deep_itm,866.0
deep_itm,434.0
deep_itm,1112.0
deep_itm,1336.0
deep_itm,1230.0
deep_itm,884.0
deep_itm,1082.0
deep_itm,234.0
deep_itm,1186.0
deep_itm,1631.0
deep_itm,-480.0
deep_itm,-523.0
deep_itm,19.0
deep_itm,-207.0
deep_itm,-184.0
deep_itm,-71.0
deep_itm,129.0
deep_itm,913.0
deep_itm,221.0
deep_itm,64.0
deep_itm,393.0
deep_itm,567.0
deep_itm,330.0
deep_itm,-319.0
deep_itm,-1411.0
deep_itm,596.0
deep_itm,303.0
deep_itm,-210.0
deep_itm,348.0
deep_itm,487.0
deep_itm,777.0
deep_itm,1256.0
deep_itm,2075.0
deep_itm,3487.0
deep_itm,1457.0
deep_itm,925.0
deep_itm,854.0
deep_itm,1394.0
deep_itm,2377.0
deep_itm,928.0
deep_itm,995.0
itm,2299.0
itm,1004.0
itm,726.0
deep_itm,969.0
deep_itm,1374.0
itm,996.0
itm,708.0
itm,999.0
itm,130.0
itm,1113.0
itm,1597.0
itm,2638.0
itm,1742.0
itm,1119.0
itm,1319.0
deep_itm,-432.0
deep_itm,-282.0
deep_itm,32.0
deep_itm,-251.0
deep_itm,-333.0
deep_itm,100.0
deep_itm,208.0
deep_itm,1003.0
deep_itm,387.0
deep_itm,69.0
deep_itm,416.0
deep_itm,298.0
deep_itm,634.0
deep_itm,-92.0
deep_itm,-1331.0
deep_itm,539.0
deep_itm,294.0
deep_itm,-17.0
deep_itm,405.0
deep_itm,540.0
deep_itm,1004.0
deep_itm,1324.0
deep_itm,1794.0
deep_itm,3357.0
deep_itm,1439.0
deep_itm,1054.0
deep_itm,673.0
deep_itm,1417.0
itm,2438.0
itm,730.0
itm,943.0
itm,2334.0
atm,1030.0
itm,661.0
itm,839.0
itm,1280.0
atm,812.0
atm,667.0
atm,754.0
atm,-58.0
atm,1007.0
atm,1888.0
atm,1657.0
atm,1285.0
atm,1804.0
atm,1680.0
itm,1758.0
itm,859.0
itm,-405.0
deep_itm,-349.0
deep_itm,-73.0
deep_itm,-257.0
deep_itm,-319.0
deep_itm,61.0
deep_itm,272.0
deep_itm,1064.0
itm,465.0
deep_itm,194.0
deep_itm,446.0
itm,512.0
itm,655.0
deep_itm,122.0
deep_itm,-1184.0
deep_itm,447.0
deep_itm,125.0
deep_itm,-94.0
deep_itm,258.0
deep_itm,497.0
deep_itm,1198.0
deep_itm,1564.0
deep_itm,2073.0
deep_itm,3648.0
itm,1581.0
itm,1237.0
itm,933.0
itm,1571.0
itm,2486.0
atm,807.0
atm,1113.0
atm,2478.0
otm,963.0
atm,599.0
atm,847.0
atm,1241.0
atm,958.0
atm,528.0
atm,655.0
otm,-78.0
atm,955.0
atm,1931.0
otm,3167.0
otm,3042.0
otm,1492.0
otm,1715.0
atm,1783.0
atm,1729.0
atm,1931.0
itm,1800.0
atm,2922.0
atm,-355.0
itm,-204.0
itm,-5.0
itm,-247.0
itm,-207.0
itm,104.0
itm,186.0
itm,995.0
atm,368.0
itm,248.0
itm,441.0
itm,627.0
itm,789.0
itm,84.0
itm,-1245.0
deep_itm,611.0
itm,54.0
itm,-116.0
itm,614.0
deep_itm,631.0
deep_itm,1305.0
itm,1623.0
itm,2083.0
itm,3289.0
atm,1745.0
atm,1675.0
atm,1444.0
atm,1637.0
atm,2505.0
atm,731.0
otm,1041.0
otm,2266.0
otm,728.0
otm,447.0
otm,738.0
otm,1280.0
otm,844.0
otm,589.0
otm,821.0
otm,-39.0
otm,981.0
otm,1985.0
otm,3359.0
deep_otm,2722.0
otm,1845.0
otm,2066.0
otm,2034.0
otm,2304.0
otm,2563.0
atm,1707.0
atm,2446.0
atm,2441.0
otm,2268.0
otm,2319.0
otm,2541.0
otm,2539.0
otm,2328.0
otm,2520.0
otm,2448.0
otm,2125.0
otm,2736.0
otm,3069.0
otm,3600.0
atm,-110.0
atm,-106.0
atm,-44.0
atm,-318.0
atm,-387.0
atm,11.0
atm,134.0
atm,911.0
atm,387.0
atm,307.0
atm,400.0
atm,664.0
atm,770.0
atm,286.0
atm,-1066.0
itm,795.0
atm,747.0
itm,495.0
itm,534.0
itm,643.0
itm,1179.0
itm,1496.0
atm,2023.0
atm,3424.0
atm,1761.0
atm,1354.0
otm,1336.0
otm,1513.0
otm,2665.0
otm,811.0
otm,1078.0
deep_otm,2314.0
otm,649.0
otm,-60.0
otm,-80.0
otm,173.0
otm,-49.0
otm,-209.0
otm,182.0
otm,380.0
otm,944.0
otm,575.0
otm,490.0
otm,539.0
otm,880.0
otm,1104.0
otm,1586.0
otm,325.0
otm,2846.0
otm,2210.0
otm,1345.0
otm,847.0
atm,931.0
atm,1433.0
otm,1730.0
otm,2313.0
otm,769.0
deep_otm,2071.0
deep_otm,853.0
deep_otm,1630.0
deep_otm,6596.0
deep_otm,1722.0
deep_otm,492.0
deep_otm,187.0
deep_otm,776.0
deep_otm,1679.0
deep_otm,192.0
deep_otm,-259.0
deep_otm,742.0
deep_otm,-205.0
deep_otm,-397.0
deep_otm,284.0
deep_otm,1833.0
deep_otm,-719.0
deep_otm,-316.0
deep_otm,-209.0
deep_otm,738.0
deep_itm,-131.0
deep_itm,1110.0
deep_itm,1038.0
deep_itm,-3684.0
itm,-3660.0
deep_itm,-3128.0
deep_itm,-170.0
deep_itm,-616.0
deep_itm,201.0
deep_itm,-116.0
deep_itm,272.0
deep_itm,81.0
deep_itm,2049.0
deep_itm,31.0
atm,-3246.0
itm,-1609.0
itm,21.0
itm,73.0
itm,-82.0
itm,58.0
itm,-117.0
itm,357.0
deep_itm,211.0
deep_itm,82.0
deep_itm,163.0
deep_itm,8.0
deep_itm,360.0
deep_itm,-95.0
deep_itm,235.0
deep_itm,200.0
deep_itm,742.0
deep_itm,641.0
deep_itm,636.0
deep_itm,567.0
deep_itm,952.0
deep_itm,1240.0
deep_itm,2047.0
deep_itm,1181.0
deep_itm,1071.0
deep_itm,1701.0
deep_itm,1731.0
deep_itm,1232.0
deep_itm,227.0
deep_itm,1305.0
deep_itm,1275.0
deep_itm,1246.0
deep_itm,1384.0
deep_itm,1365.0
deep_itm,1937.0
deep_itm,2067.0
deep_itm,2925.0
deep_itm,5581.0
deep_itm,2554.0
deep_itm,1540.0
deep_itm,1284.0
deep_itm,2257.0
itm,3445.0
itm,1448.0
itm,1540.0
atm,2165.0
otm,-3560.0
atm,-2063.0
atm,-23.0
atm,144.0
atm,-247.0
atm,-79.0
atm,-88.0
atm,304.0
itm,181.0
itm,3.0
itm,131.0
itm,282.0
itm,344.0
itm,-26.0
itm,-313.0
itm,288.0
itm,256.0
deep_itm,-180.0
deep_itm,755.0
deep_itm,561.0
deep_itm,583.0
deep_itm,1006.0
deep_itm,1228.0
deep_itm,2225.0
itm,1265.0
deep_itm,1215.0
deep_itm,1755.0
itm,1815.0
itm,1302.0
deep_itm,1163.0
deep_itm,193.0
deep_itm,1467.0
deep_itm,1534.0
deep_itm,1471.0
deep_itm,1542.0
deep_itm,1569.0
deep_itm,2087.0
deep_itm,2417.0
deep_itm,3165.0
deep_itm,5774.0
itm,2568.0
itm,1505.0
itm,1581.0
itm,2567.0
itm,3797.0
atm,1567.0
atm,1939.0
atm,3427.0
otm,2281.0
atm,1289.0
atm,1917.0
atm,1626.0
atm,2478.0
atm,510.0
atm,3078.0
otm,-3245.0
otm,-2374.0
otm,-59.0
otm,166.0
otm,-192.0
otm,-154.0
otm,-163.0
atm,340.0
atm,191.0
atm,32.0
atm,348.0
atm,261.0
atm,162.0
atm,175.0
atm,-111.0
atm,151.0
atm,651.0
itm,438.0
itm,744.0
itm,586.0
itm,636.0
itm,979.0
itm,1241.0
itm,2197.0
atm,1364.0
itm,1278.0
itm,1974.0
itm,1849.0
itm,1639.0
itm,1382.0
itm,373.0
deep_itm,1617.0
itm,1721.0
itm,1637.0
itm,1928.0
deep_itm,1849.0
deep_itm,2506.0
itm,2840.0
itm,3482.0
itm,5910.0
atm,2566.0
atm,1526.0
atm,1457.0
atm,2913.0
atm,3801.0
deep_otm,-3176.0
deep_otm,-2316.0
otm,-98.0
otm,73.0
otm,23.0
otm,-81.0
otm,-274.0
otm,226.0
otm,219.0
otm,124.0
atm,484.0
atm,520.0
atm,752.0
otm,732.0
otm,250.0
atm,630.0
atm,864.0
atm,594.0
atm,691.0
atm,534.0
atm,575.0
atm,846.0
atm,1089.0
atm,2122.0
atm,1371.0
atm,1282.0
atm,1910.0
atm,2151.0
atm,1741.0
atm,1485.0
atm,64.0
itm,1483.0
atm,1683.0
itm,1768.0
itm,1955.0
itm,1809.0
itm,2273.0
itm,2748.0
atm,3682.0
atm,5868.0
atm,2785.0
deep_otm,-3430.0
deep_otm,-2729.0
deep_otm,117.0
deep_otm,158.0
deep_otm,-66.0
deep_otm,125.0
deep_otm,-135.0
deep_otm,398.0
deep_otm,153.0
deep_otm,171.0
deep_otm,466.0
deep_otm,1063.0
deep_otm,1317.0
deep_otm,748.0
deep_otm,241.0
otm,823.0
otm,1240.0
otm,531.0
otm,699.0
otm,470.0
otm,448.0
otm,826.0
otm,1104.0
otm,2084.0
otm,1305.0
otm,1566.0
otm,2025.0
otm,2547.0
otm,2529.0
otm,1398.0
otm,-354.0
otm,1379.0
otm,1677.0
otm,1697.0
otm,1935.0
atm,2114.0
atm,2498.0
otm,3040.0
otm,3849.0
otm,5841.0
otm,2537.0
deep_otm,5566.0
deep_otm,-3998.0
deep_otm,-1954.0
deep_otm,149.0
deep_otm,712.0
deep_otm,1925.0
deep_otm,2437.0
deep_otm,735.0
deep_otm,2569.0
deep_otm,12.0
deep_otm,463.0
deep_otm,2178.0
deep_otm,1700.0
deep_otm,1985.0
deep_otm,4491.0
deep_otm,-1812.0
deep_otm,-1720.0
deep_otm,205.0
deep_otm,590.0
deep_otm,742.0
deep_otm,587.0
deep_otm,71.0
deep_otm,-221.0
deep_otm,236.0
deep_otm,1691.0
deep_otm,1742.0
deep_otm,-113.0
deep_otm,1787.0
deep_otm,1361.0
deep_otm,1363.0
deep_otm,2048.0
deep_otm,2275.0
deep_otm,2431.0
deep_otm,2717.0
deep_otm,3026.0
deep_otm,4902.0
deep_itm,-156.0
deep_itm,-270.0
deep_itm,-293.0
deep_itm,-199.0
deep_itm,-396.0
deep_itm,-1254.0
deep_itm,-920.0
deep_itm,-2223.0
deep_itm,-954.0
deep_itm,432.0
deep_itm,1030.0
deep_itm,-138.0
deep_itm,-259.0
deep_itm,-181.0
deep_itm,-283.0
deep_itm,-254.0
deep_itm,-653.0
deep_itm,-1177.0
deep_itm,-345.0
deep_itm,-2123.0
deep_itm,-3573.0
deep_itm,2040.0
deep_itm,406.0
deep_itm,454.0
itm,-224.0
itm,-250.0
itm,-231.0
itm,-73.0
deep_itm,-221.0
itm,-709.0
deep_itm,-1154.0
deep_itm,-618.0
deep_itm,-2069.0
deep_itm,-3229.0
deep_itm,-2568.0
deep_itm,172.0
deep_itm,491.0
deep_itm,16.0
deep_itm,1287.0
deep_itm,1087.0
deep_itm,745.0
deep_itm,1408.0
deep_itm,1286.0
deep_itm,1571.0
atm,-199.0
atm,-257.0
atm,-256.0
atm,78.0
atm,-393.0
atm,-794.0
itm,-1162.0
itm,-624.0
itm,-2046.0
deep_itm,-3538.0
deep_itm,-2921.0
deep_itm,526.0
deep_itm,452.0
deep_itm,843.0
deep_itm,85.0
deep_itm,885.0
deep_itm,840.0
deep_itm,634.0
deep_itm,821.0
deep_itm,855.0
deep_itm,1098.0
deep_itm,883.0
deep_itm,901.0
deep_itm,2194.0
otm,-127.0
otm,-165.0
otm,-79.0
otm,154.0
atm,-209.0
otm,-478.0
atm,-1241.0
atm,-711.0
atm,-2005.0
itm,-3431.0
itm,-2616.0
itm,-2724.0
deep_itm,-2333.0
deep_itm,611.0
deep_itm,729.0
deep_itm,653.0
deep_itm,851.0
deep_itm,479.0
deep_itm,949.0
deep_itm,892.0
deep_itm,873.0
deep_itm,929.0
deep_itm,975.0
deep_itm,959.0
deep_itm,845.0
deep_itm,958.0
deep_itm,1185.0
deep_itm,1131.0
deep_itm,1584.0
deep_itm,1869.0
deep_itm,1754.0
deep_itm,534.0
deep_itm,1597.0
deep_itm,2646.0
deep_itm,2017.0
deep_itm,2086.0
otm,3.0
deep_otm,-78.0
deep_otm,-85.0
deep_otm,13.0
otm,-38.0
deep_otm,-588.0
otm,-1317.0
otm,-820.0
otm,-2338.0
atm,-3575.0
atm,-3088.0
atm,-3084.0
itm,-2570.0
itm,678.0
itm,771.0
itm,674.0
itm,933.0
itm,802.0
itm,1021.0
deep_itm,937.0
deep_itm,975.0
deep_itm,848.0
deep_itm,1084.0
deep_itm,1122.0
deep_itm,1106.0
deep_itm,962.0
deep_itm,1125.0
deep_itm,1114.0
deep_itm,903.0
deep_itm,783.0
deep_itm,1653.0
deep_itm,2535.0
deep_itm,1799.0
deep_itm,1927.0
deep_itm,1358.0
deep_itm,1865.0
deep_itm,2023.0
deep_itm,1878.0
itm,2242.0
itm,1796.0
itm,2229.0
atm,2056.0
atm,2000.0
deep_otm,93.0
deep_otm,-286.0
deep_otm,70.0
deep_otm,171.0
deep_otm,11.0
deep_otm,-612.0
deep_otm,-1432.0
deep_otm,-423.0
otm,-2674.0
otm,-3788.0
otm,-2936.0
otm,-3808.0
atm,-2965.0
atm,677.0
atm,846.0
atm,589.0
atm,861.0
atm,721.0
atm,1125.0
itm,1007.0
itm,1016.0
itm,1096.0
itm,1070.0
itm,1156.0
itm,1213.0
itm,923.0
itm,1277.0
itm,1440.0
deep_itm,1512.0
deep_itm,1444.0
deep_itm,1193.0
deep_itm,879.0
deep_itm,2310.0
itm,1856.0
deep_itm,1963.0
deep_itm,2306.0
itm,2015.0
itm,1877.0
deep_itm,1820.0
deep_itm,2330.0
deep_itm,2362.0
itm,2994.0
deep_otm,-133.0
deep_otm,-110.0
deep_otm,330.0
deep_otm,-39.0
deep_otm,-41.0
deep_otm,-592.0
deep_otm,-1376.0
deep_otm,-637.0
deep_otm,-2912.0
deep_otm,-3729.0
otm,-2918.0
otm,-3716.0
otm,-3557.0
otm,919.0
otm,904.0
otm,524.0
otm,770.0
otm,833.0
atm,1232.0
atm,1110.0
atm,1086.0
atm,1146.0
atm,1044.0
atm,1155.0
atm,1183.0
atm,842.0
atm,1250.0
atm,1512.0
itm,1489.0
itm,1406.0
itm,1128.0
itm,1321.0
itm,1577.0
itm,1560.0
itm,2332.0
atm,2212.0
itm,2015.0
itm,2162.0
itm,2272.0
itm,2424.0
itm,2357.0
itm,1017.0
deep_itm,3276.0
itm,1710.0
itm,4200.0
deep_otm,171.0
deep_otm,30.0
deep_otm,-43.0
deep_otm,-129.0
deep_otm,-56.0
deep_otm,-378.0
deep_otm,-1320.0
deep_otm,-701.0
deep_otm,-2796.0
deep_otm,-3693.0
deep_otm,-2690.0
deep_otm,-3345.0
deep_otm,-2935.0
otm,702.0
otm,775.0
otm,510.0
otm,763.0
otm,658.0
otm,1209.0
otm,1083.0
otm,939.0
atm,988.0
atm,926.0
atm,1041.0
otm,1063.0
otm,823.0
atm,1380.0
atm,1684.0
atm,1403.0
atm,1309.0
atm,1234.0
atm,1009.0
atm,1195.0
atm,1562.0
atm,2568.0
atm,2139.0
atm,2028.0
atm,1988.0
atm,2286.0
atm,2421.0
atm,2269.0
atm,1180.0
itm,2771.0
atm,3390.0
itm,3152.0
itm,3718.0
itm,3095.0
atm,6203.0
atm,4076.0
deep_otm,-292.0
deep_otm,173.0
deep_otm,1719.0
deep_otm,130.0
deep_otm,-746.0
deep_otm,-448.0
deep_otm,-2835.0
deep_otm,-3273.0
deep_otm,-2797.0
deep_otm,-3082.0
deep_otm,-1928.0
deep_otm,499.0
deep_otm,1138.0
deep_otm,482.0
deep_otm,694.0
deep_otm,586.0
deep_otm,1052.0
deep_otm,1034.0
deep_otm,783.0
deep_otm,764.0
deep_otm,1120.0
deep_otm,896.0
deep_otm,702.0
otm,1453.0
otm,1986.0
otm,2838.0
otm,1649.0
otm,3724.0
otm,3853.0
otm,2256.0
otm,2677.0
otm,1801.0
otm,3266.0
otm,5169.0
deep_otm,1959.0
deep_otm,-168.0
deep_otm,-2460.0
deep_otm,-1952.0
deep_otm,-2733.0
deep_otm,887.0
deep_otm,986.0
deep_otm,504.0
deep_otm,622.0
deep_otm,1031.0
deep_otm,720.0
deep_otm,1320.0
deep_otm,2509.0
deep_otm,72.0
deep_otm,25.0
deep_otm,312.0
deep_otm,2054.0
deep_otm,-141.0
deep_otm,-212.0
deep_otm,358.0
deep_otm,-695.0
deep_otm,-3048.0
deep_otm,-1927.0
deep_otm,-1939.0
deep_otm,453.0
deep_otm,1668.0
deep_otm,1374.0
deep_otm,1106.0
deep_otm,492.0
deep_otm,1380.0
deep_otm,1041.0
deep_otm,1599.0
deep_otm,1309.0
deep_otm,871.0
deep_otm,-251.0
deep_otm,637.0
deep_otm,1365.0
deep_otm,1519.0
deep_otm,2348.0
deep_otm,1675.0
deep_otm,2265.0
deep_otm,1582.0
deep_otm,4858.0
deep_otm,1926.0
deep_otm,2005.0
deep_otm,855.0
itm,-94.0
itm,-80.0
deep_itm,-75.0
itm,518.0
itm,-194.0
itm,-591.0
deep_itm,-234.0
deep_itm,-172.0
deep_itm,430.0
deep_itm,311.0
deep_itm,289.0
deep_itm,292.0
deep_itm,138.0
deep_itm,114.0
deep_itm,136.0
deep_itm,80.0
deep_itm,-1100.0
deep_itm,-835.0
deep_itm,-50.0
deep_itm,291.0
deep_itm,233.0
deep_itm,365.0
deep_itm,319.0
deep_itm,514.0
deep_itm,392.0
deep_itm,362.0
deep_itm,427.0
deep_itm,165.0
deep_itm,158.0
atm,-84.0
itm,-192.0
itm,-92.0
itm,493.0
atm,-107.0
itm,-551.0
itm,-31.0
itm,60.0
deep_itm,-22.0
deep_itm,63.0
itm,108.0
itm,259.0
itm,276.0
itm,96.0
itm,178.0
itm,8.0
deep_itm,-1117.0
deep_itm,-736.0
deep_itm,125.0
deep_itm,29.0
deep_itm,-91.0
deep_itm,594.0
deep_itm,510.0
deep_itm,448.0
deep_itm,304.0
deep_itm,634.0
deep_itm,397.0
deep_itm,370.0
deep_itm,415.0
deep_itm,243.0
deep_itm,200.0
deep_itm,-533.0
deep_itm,-50.0
deep_itm,-1485.0
deep_itm,-2752.0
deep_itm,-2690.0
deep_itm,-2491.0
otm,48.0
atm,-195.0
atm,-182.0
otm,671.0
otm,-289.0
otm,-129.0
atm,159.0
atm,-135.0
atm,106.0
atm,342.0
atm,111.0
atm,272.0
atm,579.0
atm,266.0
atm,270.0
atm,79.0
atm,-1105.0
itm,-1043.0
itm,-257.0
deep_itm,-159.0
itm,-236.0
deep_itm,227.0
deep_itm,520.0
itm,299.0
deep_itm,312.0
itm,602.0
itm,516.0
itm,472.0
itm,404.0
deep_itm,236.0
itm,14.0
deep_itm,-504.0
deep_itm,-64.0
deep_itm,-1277.0
deep_itm,-2847.0
deep_itm,-2758.0
deep_itm,-2491.0
deep_itm,-2828.0
deep_otm,110.0
otm,-78.0
otm,-170.0
otm,684.0
deep_otm,-257.0
deep_otm,-39.0
otm,231.0
otm,23.0
otm,116.0
otm,320.0
otm,300.0
otm,104.0
otm,329.0
otm,165.0
otm,310.0
otm,107.0
otm,-1066.0
atm,-633.0
atm,-365.0
atm,-510.0
atm,-383.0
itm,-108.0
itm,383.0
atm,305.0
atm,278.0
atm,550.0
atm,514.0
atm,478.0
atm,350.0
atm,122.0
atm,-112.0
itm,-739.0
itm,-54.0
itm,-1390.0
deep_itm,-2928.0
deep_itm,-2838.0
deep_itm,-2727.0
deep_itm,-2770.0
deep_otm,141.0
deep_otm,66.0
deep_otm,-166.0
deep_otm,818.0
deep_otm,-115.0
deep_otm,-77.0
deep_otm,4.0
deep_otm,31.0
deep_otm,-148.0
deep_otm,114.0
deep_otm,266.0
deep_otm,-53.0
deep_otm,419.0
deep_otm,286.0
deep_otm,139.0
deep_otm,92.0
deep_otm,-1092.0
otm,-585.0
otm,-235.0
otm,179.0
otm,-260.0
atm,54.0
atm,462.0
otm,443.0
atm,324.0
otm,563.0
otm,481.0
otm,395.0
otm,293.0
atm,20.0
otm,-186.0
atm,-928.0
atm,-124.0
atm,-1619.0
itm,-3051.0
itm,-2974.0
itm,-2763.0
deep_itm,-2742.0
deep_itm,1147.0
deep_itm,1067.0
deep_itm,921.0
deep_itm,1535.0
deep_itm,1780.0
deep_itm,3126.0
deep_itm,2031.0
deep_itm,2308.0
deep_otm,51.0
deep_otm,-24.0
deep_otm,-253.0
deep_otm,795.0
deep_otm,-16.0
deep_otm,-457.0
deep_otm,-115.0
deep_otm,-101.0
deep_otm,-154.0
deep_otm,22.0
deep_otm,221.0
deep_otm,174.0
deep_otm,485.0
deep_otm,698.0
deep_otm,86.0
deep_otm,57.0
deep_otm,-1102.0
deep_otm,-686.0
deep_otm,-26.0
otm,234.0
deep_otm,81.0
otm,45.0
otm,558.0
otm,433.0
otm,1307.0
otm,634.0
deep_otm,449.0
deep_otm,409.0
deep_otm,246.0
otm,169.0
deep_otm,-211.0
otm,-861.0
otm,-324.0
otm,-1899.0
atm,-3137.0
atm,-2992.0
atm,-2699.0
itm,-2857.0
itm,1204.0
itm,1494.0
itm,1126.0
deep_otm,87.0
deep_otm,-161.0
deep_otm,67.0
deep_otm,878.0
deep_otm,646.0
deep_otm,-407.0
deep_otm,-216.0
deep_otm,-36.0
deep_otm,116.0
deep_otm,68.0
deep_otm,455.0
deep_otm,108.0
deep_otm,223.0
deep_otm,259.0
deep_otm,225.0
deep_otm,246.0
deep_otm,-920.0
deep_otm,-370.0
deep_otm,36.0
deep_otm,-211.0
deep_otm,211.0
deep_otm,-8.0
deep_otm,372.0
deep_otm,455.0
deep_otm,307.0
deep_otm,713.0
deep_otm,454.0
deep_otm,369.0
deep_otm,464.0
deep_otm,154.0
deep_otm,-143.0
deep_otm,-794.0
deep_otm,-266.0
otm,-2049.0
otm,-3213.0
otm,-3133.0
otm,-2466.0
atm,-2760.0
atm,1284.0
atm,1334.0
atm,1342.0
deep_itm,1349.0
itm,995.0
itm,1860.0
deep_otm,129.0
deep_otm,-32.0
deep_otm,41.0
deep_otm,511.0
deep_otm,323.0
deep_otm,-326.0
deep_otm,231.0
deep_otm,95.0
deep_otm,1617.0
deep_otm,278.0
deep_otm,271.0
deep_otm,500.0
deep_otm,714.0
deep_otm,217.0
deep_otm,270.0
deep_otm,318.0
deep_otm,-930.0
deep_otm,-517.0
deep_otm,-96.0
deep_otm,260.0
deep_otm,294.0
deep_otm,809.0
deep_otm,804.0
deep_otm,674.0
deep_otm,779.0
deep_otm,844.0
deep_otm,461.0
deep_otm,325.0
deep_otm,424.0
deep_otm,199.0
deep_otm,-90.0
deep_otm,-496.0
deep_otm,-303.0
deep_otm,-1766.0
deep_otm,-3341.0
otm,-3173.0
otm,-2720.0
otm,-2445.0
otm,1182.0
otm,1333.0
otm,1434.0
otm,1747.0
otm,1758.0
atm,2160.0
atm,1758.0
atm,2136.0
atm,1817.0
atm,3299.0
atm,3568.0
atm,2013.0
atm,1933.0
atm,3338.0
itm,2697.0
itm,2514.0
itm,3360.0
itm,3624.0
itm,4923.0
itm,7676.0
atm,1712.0
deep_otm,125.0
deep_otm,-82.0
deep_otm,-251.0
deep_otm,47.0
deep_otm,-483.0
deep_otm,-368.0
deep_otm,-728.0
deep_otm,-234.0
deep_otm,437.0
deep_otm,1122.0
deep_otm,595.0
deep_otm,988.0
deep_otm,-432.0
deep_otm,-296.0
deep_otm,-356.0
deep_otm,741.0
deep_otm,188.0
deep_otm,-2.0
deep_otm,465.0
deep_otm,555.0
deep_otm,748.0
deep_otm,868.0
deep_otm,1086.0
deep_otm,666.0
deep_otm,618.0
deep_otm,493.0
deep_otm,459.0
deep_otm,-957.0
deep_otm,-721.0
deep_otm,-2234.0
deep_otm,-3252.0
deep_otm,-3320.0
deep_otm,-2981.0
deep_otm,-3181.0
otm,1118.0
otm,1725.0
otm,1658.0
otm,2047.0
atm,2849.0
otm,3491.0
otm,3419.0
atm,3615.0
atm,2724.0
atm,4425.0
atm,3557.0
atm,4655.0
atm,4193.0
atm,4488.0
atm,4928.0
itm,4991.0
deep_otm,756.0
deep_otm,35.0
deep_otm,4582.0
deep_otm,2759.0
deep_otm,219.0
deep_otm,6932.0
deep_itm,-262.0
deep_itm,-388.0
deep_itm,-302.0
deep_itm,475.0
deep_itm,281.0
deep_itm,106.0
deep_itm,600.0
deep_itm,96.0
itm,104.0
itm,21.0
itm,505.0
itm,152.0
atm,-7.0
atm,-71.0
atm,374.0
atm,122.0
atm,215.0
atm,256.0
itm,198.0
itm,323.0
itm,854.0
atm,-241.0
itm,-210.0
itm,178.0
itm,199.0
deep_itm,135.0
deep_itm,333.0
itm,497.0
itm,402.0
itm,731.0
itm,607.0
itm,603.0
itm,368.0
deep_itm,-730.0
deep_itm,-189.0
deep_itm,292.0
deep_itm,296.0
deep_itm,438.0
deep_itm,565.0
deep_itm,916.0
deep_itm,606.0
deep_itm,667.0
atm,-235.0
itm,-394.0
itm,-221.0
itm,560.0
itm,271.0
itm,190.0
itm,492.0
atm,54.0
atm,-38.0
atm,454.0
atm,736.0
otm,563.0
otm,262.0
otm,523.0
otm,430.0
otm,232.0
otm,347.0
otm,410.0
atm,276.0
atm,375.0
otm,1700.0
otm,991.0
otm,511.0
atm,803.0
atm,411.0
atm,211.0
atm,579.0
atm,545.0
atm,475.0
atm,666.0
atm,605.0
atm,688.0
atm,430.0
atm,-764.0
itm,-142.0
itm,188.0
deep_itm,215.0
itm,491.0
deep_itm,599.0
deep_itm,967.0
itm,690.0
deep_itm,621.0
itm,514.0
otm,-81.0
atm,-273.0
atm,-141.0
atm,603.0
atm,569.0
atm,534.0
atm,576.0
otm,52.0
otm,-37.0
otm,241.0
otm,887.0
deep_otm,592.0
deep_otm,699.0
deep_otm,667.0
deep_otm,569.0
deep_otm,431.0
deep_otm,391.0
deep_otm,364.0
otm,200.0
otm,184.0
otm,1355.0
deep_otm,968.0
deep_otm,500.0
otm,597.0
otm,721.0
otm,492.0
otm,778.0
otm,513.0
otm,464.0
otm,677.0
otm,597.0
otm,754.0
otm,507.0
otm,-709.0
atm,-62.0
atm,167.0
atm,195.0
atm,521.0
itm,646.0
itm,898.0
atm,723.0
atm,540.0
atm,1254.0
atm,564.0
otm,-119.0
otm,-131.0
otm,-14.0
otm,251.0
otm,56.0
otm,269.0
otm,681.0
deep_otm,331.0
deep_otm,-82.0
deep_otm,654.0
deep_otm,679.0
deep_otm,393.0
deep_otm,406.0
deep_otm,549.0
deep_otm,414.0
deep_otm,381.0
deep_otm,1040.0
deep_otm,414.0
deep_otm,266.0
deep_otm,55.0
deep_otm,955.0
deep_otm,651.0
deep_otm,544.0
deep_otm,575.0
deep_otm,461.0
deep_otm,114.0
deep_otm,483.0
deep_otm,441.0
deep_otm,377.0
deep_otm,820.0
deep_otm,611.0
deep_otm,820.0
deep_otm,600.0
deep_otm,-679.0
otm,-177.0
otm,122.0
otm,64.0
otm,496.0
atm,596.0
atm,845.0
otm,622.0
atm,445.0
otm,1282.0
otm,1047.0
deep_otm,-43.0
deep_otm,-301.0
deep_otm,-50.0
deep_otm,827.0
deep_otm,453.0
deep_otm,67.0
deep_otm,787.0
deep_otm,303.0
deep_otm,-70.0
deep_otm,835.0
deep_otm,636.0
deep_otm,578.0
deep_otm,338.0
deep_otm,1039.0
deep_otm,581.0
deep_otm,205.0
deep_otm,560.0
deep_otm,467.0
deep_otm,241.0
deep_otm,298.0
deep_otm,1401.0
deep_otm,914.0
deep_otm,381.0
deep_otm,666.0
deep_otm,593.0
deep_otm,597.0
deep_otm,694.0
deep_otm,513.0
deep_otm,307.0
deep_otm,992.0
deep_otm,685.0
deep_otm,877.0
